#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
REL_CAPTOR;Captor;Capteur;Eroberer;;Captor;;;;;;;;;x
flee_ship_tooltip;You leap over the railing and swim to the safety of the shore.;Vous sautez par-dessus la rambade et nagez jusqu?? la terre ferme. ;Ihr springt ?ber die Reling und schwimmt zur sicheren K?ste.;;Saltas por la borda y nadas en busca de la seguridad de la orilla.;;;;;;;;;x
rescue_rival_tooltip;You decide not to abandon your former rival to be sold to the pits of Angband.;Vous n?avez pas l?intention d?abandonner votre ancien rival aux mains des pirates. ;Ihr entschlie?t Euch dazu, Euren fr?heren Rivalen nicht der Gnade dieser Piraten auszuliefern.;;Decides no abandonar a tu antiguo rival a merced de estos piratas.;;;;;;;;;x
EVTOPTA_REP_194;So long, fools!;Au revoir, bande d'idiots !;Bis dann, Dummk?pfe!;;?Hasta nunca, espabilados!;;;;;;;;;x
EVTOPTB_REP_194;I can't leave without [From.GetFirstName]...;Je ne peux pas partir sans [From.GetFirstName]?;Ich kann nicht ohne [From.GetFirstName] gehen ?;;No puedo marcharme sin [From.GetFirstName]...;;;;;;;;;x
EVTNAME_REP_195;The Mutiny;La Mutinerie;Die Meuterei;;El mot?n;;;;;;;;;x
EVTDESC_REP_195;Using your chain, you strangle the outlaw guard whipping [From.GetFirstName] and break free. The rest of the slaves take this as a cue to lash out at any pirate within their reach, and the ensuing commotion gives you enough time to sever [From.GetFirstName]'s chains with the fallen guard's blade. Together you work to free the rest of the slaves, and soon a full mutiny has broken out.\n\nMany slaves are cut down, but there are enough of them to overwhelm the kinslayers and within moments only their injured captain is left alive. "What now?" you ask [From.GetFirstName] as you sail back towards [Root.MercRepCapital.GetName]. "What now? Let me tell you what now," [From.GetFirstName] says. "We're even now. The feud between our people is no more. We've been through too much together." He offers you his hand in friendship...;? l?aide de votre cha?ne, vous ?tranglez le garde qui fouette [From.GetFirstName] et vous vous ?chappez. Pour les autres esclaves, il s?agit du signal qu?il est temps de s?en prendre ? tout pirate ? leur port?e et la cohue qui s?ensuit vous donne le temps de briser les cha?nes de [From.GetFirstName] ? l?aide du cimeterre du garde terrass?. Ensemble, vous lib?rez les autres esclaves et bient?t une mutinerie compl?te ?clate.\n\nM?me si de nombreux esclaves sont ma?tris?s, il y en a assez pour ?craser les pirates. En peu de temps, seul leur capitaine, bless?, est toujours vivant. ? Et maintenant ? ? demandez-vous ? [From.GetFirstName] en navigant vers [Root.MercRepCapital.GetName]. ? Et maintenant ? Je vais vous le dire, dit [From.GetFirstName]. Nous sommes quittes. Les querelles entre nos familles n?ont plus lieu d??tre. Nous avons pass? ? travers tant de choses ensemble ?. Il vous tend la main pour que vous  acceptiez son amiti?    ;"Ihr nutzt Eure Kette, um eine Wache zu erw?rgen, die [From.GetFirstName] auspeitscht und rei?t Euch los. Die restlichen Sklaven sehen dies als Stichwort, jeden Piraten niederzuschlagen, der sich in ihrer N?he befindet und der darauf folgende Tumult gibt Euch genug Zeit, um [From.GetFirstName]s Kette mithilfe des Krumms?bels der gefallenen Wache zu durchtrennen. Zusammen befreit ihr die restlichen Sklaven und schon bald ist eine vollst?ndige Meuterei ausgebrochen.\n\nViele Sklaven werden niedergestreckt, doch es sind genug, um die Piraten zu ?berw?ltigen und einen Moment sp?ter ist nur noch der verletzte Kapit?n am Leben. ""Was jetzt?"" fragt Ihr [From.GetFirstName] als Ihr Richtung [Root.MercRepCapital.GetName] segelt. ""Was jetzt? Ich werde Euch erz?hlen was jetzt ist,"" sagt [From.GetFirstName]. ""Jetzt sind wir quitt. Die Fehde zwischen unseren Familien ist vor?ber. Wir haben gemeinsam zu viel erlebt."" Er reicht Euch seine Hand in Freundschaft ?";;"Utilizando la cadena, estrangulas al guardia que azota a [From.GetFirstName] y escapas. El resto de los esclavos lo toman como una se?al para atacar a cualquier pirata a su alcance y la conmoci?n desencadenada te proporciona tiempo suficiente para romper las cadenas de [From.GetFirstName] con la cimitarra del guardia ca?do. Juntos colabor?is para liberar a los dem?s esclavos y pronto se desata un mot?n.\n\nMuchos esclavos caen abatidos, pero hay suficientes para arrinconar a los piratas y en unos instantes su capit?n herido es el ?nico que queda con vida. ""§Y ahora qu??"", preguntas a [From.GetFirstName] mientras emprendes el rumbo de vuelta a [Root.MercRepCapital.GetName]. ""§Y ahora qu?? Deja que te explique qu?"", dice [From.GetFirstName]. ""Ahora estamos en paz. El enfrentamiento entre nuestras familias ha terminado. Hemos sufrido demasiado juntos"". Te tiende la mano en se?al de amistad...";;;;;;;;;x
EVTOPTA_REP_195;So be it, friend.;Qu'il en soit ainsi, mon ami.;So soll es sein, Freund.;;Que as? sea, amigo.;;;;;;;;;x
EVTOPTB_REP_195;After everything your family has done? Never!;Apr?s tout ce que votre famille a fait ? Jamais !;Nach allem was Eure Familie getan hat? Niemals!;;?Despu?s de todo lo que ha hecho tu familia? ?Jam?s!;;;;;;;;;x
feud_over_tooltip;You shake his hand, ending the feud.;Vous lui serrez la main, mettant ainsi fin aux querelles.;Ihr sch?ttelt seine Hand und beendet die Fehde.;;Estrechas su mano y pones fin al enfrentamiento.;;;;;;;;;x
feud_continues_tooltip;You cannot forgive the crimes committed against your folk.;Vous ne pouvez pas pardonner les crimes qui ont ?t? commis ? l??gard de votre famille.;Ihr k?nnt ihm die Verbrechen nicht verzeihen, die er gegen Eure Familie begangen hat.;;No puedes perdonar los cr?menes cometidos contra tu familia.;;;;;;;;;x
#TP_NO_TRADE_POST_BUILT;No Trade Post Built;Aucun comptoir commercial construit;Kein Handelsposten Gebaut.;;No hay Puesto Comercial construido;;;;;;;;;x
#TP_TRADE_POST_UNDER_CON;Trade Post Under Construction;Comptoir commercial en chantier;Handelsposten im Bau Befindlich;;Puesto Comercial en construcci?n;;;;;;;;;x
EVTNAME_REP_201;The Wrath of the [From.GetTitle];La col?re du/de la [From.GetTitle];Der Zorn von [From.GetTitle];;La ira del [From.GetTitle];;;;;;;;;x
EVTDESC_REP_201;These are hard times for the folk of [Root.GetOnlyDynastyName]. Your sworn rivals, the vile and untrustworthy [From.GetOnlyDynastyName] dynasty under the leadership of [From.GetTitledFirstName], have managed to secure lordship of the realm using guile and treachery.\n\nAs the [From.GetTitle] is still dependant on the favor of the majority of the noble Houses, [From.GetFirstName] is hesitant to take overt action against your kin. This hasn't stopped him, however, from using every other avenue at his disposal to tarnish the [Root.GetOnlyDynastyName] name.;Les temps sont durs pour la famille [Root.GetOnlyDynastyName]. Vos ennemis jur?s, les inf?mes tra?tres de [From.GetOnlyDynastyName], sous le commandement de [From.GetTitledFirstName], sont parvenus ? assurer domination sur la R?publique en utilisant ruse et trahison.\n\nPuisque le [From.GetTitle] est toujours d?pendant de la faveur de la majorit? des familles patriciennes, [From.GetFirstName] h?site ? prendre des mesures contre votre famille et ses sympathisants. Cela ne l?a pas emp?ch? toutefois d?user d?autres m?thodes afin de ternir l?image des [Root.GetOnlyDynastyName].;Dies sind harte Zeiten f?r die [Root.GetOnlyDynastyName] Familie. Eure eingeschworenen Feinde, die abscheuliche und nicht vertrauensw?rdige [From.GetOnlyDynastyName] Dynastie unter der F?hrung von [From.GetTitledFirstName] haben es geschafft, die Herrschaft der Republik mit List und Verrat zu sichern.\n\nDa der [From.GetTitle] weiterhin auf die Gefallen der meisten Patrizierfamilien angewiesen ist, z?gert [From.GetFirstName] etwas gegen Eure Familie und seine Unterst?tzer zu unternehmen. Dies hat ihn jedoch nicht davon abgehalten, jede andere M?glichkeit nach seinem Gutd?nken auszunutzen, um den [Root.GetOnlyDynastyName] Namen zu beschmutzen.;;Son tiempos duros para la familia [Root.GetOnlyDynastyName]. Tus enemigos declarados, la vil y malvada dinast?a [From.GetOnlyDynastyName], liderados por [From.GetTitledFirstName], han logrado gobernar la Rep?blica haci?ndose valer de enga?os y traiciones.\n\nComo el [From.GetTitle] a?n depende del favor de la mayor?a de las familias patricias, [From.GetFirstName] no se atreve a actuar abiertamente en contra de tu familia y tus partidarios. Sin embargo, esto no le ha impedido aprovechar todas las posibilidades a su disposici?n para empa?ar el nombre de [Root.GetOnlyDynastyName].;;;;;;;;;x
EVTOPTA_REP_201;Some day, the boot will be on the other foot...;Un jour, les r?les seront invers?s?;Eines Tages wird sich das Blatt wenden ?;;Alg?n d?a, cambiar?n las tornas...;;;;;;;;;x
EVTDESC_REP_203;As [Root.GetTitle], you are in a unique position to act against the folk of [From.GetOnlyDynastyName], your old rivals. Striking at them directly might draw the ire of the other noble Houses, whose continued favor is necessary to cement your House's lordship over the realm, however.\n\nThe folk of [From.GetOnlyDynastyName] still enjoy a lot of support in many quarters of [Root.MercRepCapital.GetName], but new, insidious ways of undermining them are open to you now with your current position. You have managed to tarnish their name and standing through an intensive propoganda campaign.;En tant que [Root.GetTitle], vous ?tes seul ? pouvoir agir contre la famille [From.GetOnlyDynastyName], vos ennemis de longue date. Les attaquer directement pourrait attiser la col?re chez les autres familles patriciennes dont toutefois la faveur continue est n?cessaire afin de solidifier le r?gne de votre dynastie sur la R?publique.\n\nLes [From.GetOnlyDynastyName] ont toujours des sympathisants dans de nombreux quartiers de [Root.MercRepCapital.GetName], mais de nouvelles fa?ons insidieuses de leur causer du tort s?offrent ? vous gr?ce ? votre position actuelle. Vous avez r?ussi ? salir la r?putation de leur famille en jouant intens?ment de votre influence.;Als [Root.GetTitle] seid Ihr in der einzigartigen Position, etwas gegen die [From.GetOnlyDynastyName] Familie, Euren alten Feinden, zu unternehmen. Direkt zuzuschlagen k?nnte den Zorn der anderen Patrizierfamilien heraufbeschw?ren, deren kontinuierliche Gefallen jedoch n?tig sind, um die Herrschaft Eurer Dynastie ?ber die Republik zu festigen.\n\nDie [From.GetOnlyDynastyName]s genie?en noch immer eine Menge Unterst?tzung in vielen Vierteln von [Root.MercRepCapital.GetName], doch neue, hinterh?ltige M?glichkeiten, sie zu verletzen, stehen Euch nun mit Eurem derzeitigen B?ro zur Verf?gung. Euch ist es gelungen, ihren Familiennamen, mithilfe einer ausdauernden Lobby-Kampagne, zu beschmutzen. ;;Como [Root.GetTitle], tienes una posici?n privilegiada para actuar contra la familia [From.GetOnlyDynastyName], tus antiguos enemigos. Atacarlos directamente podr?a desatar la ira de las dem?s familias patricias, cuyo favor necesitas para consolidar el mandato de tu dinast?a en la Rep?blica.\n\nLos [From.GetOnlyDynastyName] siguen contando con gran apoyo en muchos distritos de [Root.MercRepCapital.GetName], pero ahora tu posici?n de gobernante te proporciona nuevas formas insidiosas de hacerles da?o. Has logrado empa?ar el nombre y la posici?n de su familia mediante una intensa campa?a de desprestigio.;;;;;;;;;x
EVTOPTA_REP_203;Heed the words of the [Root.GetTitle]!;?coutez les paroles du/de la [Root.GetTitle] !;Beherzigt die Worte von [Root.GetTitle]!;;?Prestad atenci?n a las palabras del [Root.GetTitle]!;;;;;;;;;x
EVTNAME_REP_206;Riots in [Root.MercRepCapital.GetName]!;Des ?meutes ? [Root.MercRepCapital.GetName] !;Ausschreitungen in [Root.MercRepCapital.GetName]!;;?Disturbios en [Root.MercRepCapital.GetName]!;;;;;;;;;x
EVTDESC_REP_206;Supporters of your House have clashed with [From.GetOnlyDynastyName] ruffians on the streets of [Root.MercRepCapital.GetName]! What started as a passionate duel quickly devolved into a riot when scores of sailors from the fleets of both Houses joined in the melee.\n\nDead have been reported by the city guard, and several buildings caught fire during the commotion. The other noble Houses are appalled by this chatastrophic show of barbarism.;Des sympathisants de votre famille sont confront?s aux voyous des [From.GetOnlyDynastyName] dans les rues de [Root.MercRepCapital.GetName] ! Ce qui avait d?but? comme une querelle de taverne s?est rapidement transform?e en une ?meute dans laquelle des centaines de marins membres des flottes marchandes de l?une ou l'autre famille prennent part ? cette m?l?e destructrice.\n\nLes gardes signalent d?j? pr?s d?une dizaine de morts et plusieurs magasins ont ?t? pill?s pendant le tumulte. Ces troubles de la paix n?amusent pas les autres familles patriciennes. ;Unterst?tzer Eurer Familie sind mit [From.GetOnlyDynastyName] Randalierern auf den Stra?en von [Root.MercRepCapital.GetName] zusammengesto?en! Was als Stammtisch-Schl?gerei begann, artete schnell in Ausschreitungen aus, als hunderte von Matrosen der Handelsschiffe beider Familien, sich dem zerst?rerischen Kampf anschlossen.\n\nBeinahe ein Dutzend Tote wurden bisher von der Stadtwache gemeldet und einige Gesch?fte wurden w?hrend der Tumulte gepl?ndert. Die anderen Patrizierfamilien sind von dieser St?rung des Friedens nicht begeistert.;;?Algunos partidarios de tu familia se han enfrentado con los camorristas de [From.GetOnlyDynastyName] en las calles de [Root.MercRepCapital.GetName]! Lo que comenz? como una pelea de bar r?pidamente se convirti? en una revuelta cuando cientos de marineros de la flota mercante de ambas familias se unieron a la destructiva refriega.\n\nLa guardia urbana ha contabilizado cerca de una docena de muertos de momento. Adem?s, durante los disturbios se han saqueado varios almacenes. A las dem?s familias patricias no les hacen ninguna gracia estos violentos altercados.;;;;;;;;;x
EVTOPTA_REP_206;They started it!;Ce sont eux qui ont comenc? !;Sie haben angefangen!;;?Empezaron ellos!;;;;;;;;;x
HINT_FACTIONS_VIEW_TITLE;The Faction View;L'interface des Factions;Die Fraktions-Ansicht;;Vista de Facciones;;;;;;;;;x
HINT_FACTIONS_VIEW_TEXT_1;Here you can see an overview of the Factions active within your realm. Vassals will create Factions against their Liege with a specific goal in mind, such as lowering crown authority or placing a pretender on the throne. Other Vassals may then join the Faction if they agree with its stated goal.;Vous pouvez voir ici une vue d?ensemble des factions actives au sein de votre royaume. Les vassaux vont cr?er des factions contre leur suzerain avec un but pr?cis en t?te tel que diminuer l?autorit? exerc?e par la couronne ou placer un pr?tendant sur le tr?ne. D?autres vassaux pourront aussi se joindre ? la faction s?ils approuvent le but ?nonc?.;Hier k?nnt Ihr eine ?bersicht der in Eurem Reich aktiven Fraktionen sehen. Vasallen werden Fraktionen gegen ihren Lehnsherr begr?nden und ein bestimmtes Ziel im Kopf haben, wie zum Beispiel die Reduzierung der Autorit?t der Krone oder die Einsetzung eines Heuchlers auf dem Thron. Andere Vasallen k?nnen der Fraktion beitreten, wenn sie den genannten Zielen zustimmen. ;;Aqu? puedes consultar una visi?n general de las facciones activas en tus dominios. Los vasallos crean facciones contra su Se?or con un objetivo espec?fico en mente, como reducir la autoridad o instaurar un pretendiente en el trono. Otros vasallos pueden unirse a la facci?n si est?n de acuerdo con el objetivo declarado.;;;;;;;;;x
HINT_FACTIONS_VIEW_TEXT_2;Once a Faction becomes powerful enough, its members will present their Liege with an ultimatum. If this is refused, it could spark Kinstrife.;Lorsqu?une faction devient suffisamment puissante, ses membres lancent au suzerain un ultimatum. Le refus d?ob?ir ? cet ultimatum peut d?clencher une guerre civile.;Sobald eine Fraktion m?chtig genug wird, werden ihre Mitglieder ihrem Lehnsherren ein Ultimatum stellen. Sollte dies abgelehnt werden, k?nnte es zu einem B?rgerkrieg kommen.;;Tan pronto como una facci?n sea lo suficientemente potente, sus miembros presentar?n un ultim?tum a su Se?or. Si se les deniega, podr?a estallar una guerra civil.;;;;;;;;;x
HINT_FACTIONS_VIEW_TEXT_3;There are a number of ways to make Vassals leave their Faction: you can dispatch your Spymaster to Scheme in their lands, you can increase their opinion of you with gifts and negotation, or you can simply hope for the best. Note that if there are several Members in a faction, one of them will always take the Faction Leader's place if he or she leaves the Faction for any reason.;Il existe plusieurs m?thodes pour faire en sorte que des vassaux quittent leur faction : vous pouvez envoyer votre ma?tre-espion sonder leur territoire, vous pouvez les rendre favorable ? votre ?gard en les soudoyant, ou vous pouvez simplement les faire assassiner et vous en remettre au destin. ? noter que s?il y a plusieurs membres dans une faction, l?un d?eux prendra la place du chef dans le cas o? le chef actuel quitte la faction pour une raison ou une autre. ;Es gibt eine Reihe von M?glichkeiten, einen Vasallen dazu zu bringen, seine Fraktion zu verlassen: Ihr k?nnt Euren Chef-Spion entsenden, um R?nke in ihrem Territorium zu schmieden, Ihr k?nnt ihre Meinung ?ber Euch mit Bestechungen verbessern, oder einfach das beste hoffen und sie ermorden lassen. Beachtet, dass wenn es mehrere Mitglieder in einer Fraktion gibt, einer von ihnen immer den Platz des Fraktionsf?hrers einnehmen wird, wenn er oder sie die Fraktion aus irgendeinem Grund verlassen sollte. ;;Hay varias maneras de conseguir que los vasallos abandonen su facci?n: puedes enviar a tu Maestro de Esp?as para que maquine en su territorio, puedes incrementar su opini?n sobre ti mediante sobornos o puedes simplemente desearles lo mejor y ordenarlos matar. Ten en cuenta que si hay varios miembros en una facci?n, siempre uno de ellos asumir? el liderato si el l?der la abandona por cualquier motivo.;;;;;;;;;x
HINT_FACTIONS_VIEW_TEXT_4;The upper section of this screen lists the Factions that your Vassals have formed against you, their Liege. If you have a Liege of your own, the lower section will show the Factions that you or your fellow Vassals have formed.;Le haut de cet ?cran liste les factions que vos vassaux ont form?es contre vous, leur suzerain. Si vous avez votre propre suzerain, le bas de l??cran montrera les factions que vous ou vos fid?les vassaux ont form?es.;Der obere Bereich dieser Ansicht listet die Fraktionen auf, die Eure Vasallen gegen Euch, ihren Lehnsherren, gebildet haben. Falls Ihr selbst einen Lehnsherren habt, zeigt Euch der untere Bereich, welche Fraktionen Ihr oder Eure Mit-Vasallen gebildet haben. ;;En la secci?n superior de esta pantalla se enumeran las facciones que han formado tus vasallos contra ti, su Se?or. Si t? mismo dependes de un Se?or, la secci?n inferior mostrar? las facciones formadas por ti o por tus vasallos.;;;;;;;;;x
HINT_REPUBLIC_VIEW_TITLE;The Haven View;L'interface de la R?publique;Die Republikanische Ansicht;;Vista de Rep?blica;;;;;;;;;x
HINT_REPUBLIC_VIEW_TEXT_1;This screen is available only to Haven Republics, and it gives you an overview of the noble Houses of the Haven's five great fleets. The Haven Lord is elected for life, but the position will not necessarily be inherited by one of his house.;Cet ?cran est disponible seulement pour les r?publiques marchandes. Il permet une vue d?ensemble des cinq familles patriciennes de la r?publique en question. Le dirigeant d?une r?publique maritime est ?lu ? vie mais ce poste ne sera pas n?cessairement l?gu? ? son h?ritier.;Diese Ansicht ist nur f?r Handelsrepubliken verf?gbar und gibt Euch einen ?berblick ?ber die f?nf Patrizierfamilien der Republik. Der Herrscher einer maritimen Republik wird auf Lebenszeit gew?hlt, doch das Amt wird nicht zwangsl?ufig an seine Nachkommen weitervererbt. ;;Esta pantalla solo est? disponible para rep?blicas mercantes y ofrece una visi?n general de las cinco familias patricias de la Rep?blica. El gobernante de una rep?blica mar?tima es elegido de por vida, pero su mandato no es necesariamente heredado por su sucesor.;;;;;;;;;x
HINT_REPUBLIC_VIEW_TEXT_2;Every Lord Admiral has a Respect value that is determined by a combination of their Age, their Prestige, and the amount of wealth they have lent to the Haven coffers. The lord with the highest Respect value becomes the Expected Successor, but that is still not a guarantee that he will be elected when the time comes for the Haven nobles to choose a new ruler.;Chaque patricien poss?de une valeur de Respect d?termin?e par la combinaison de son ?ge, de son prestige et du montant d?argent vers? en contribution pour son fonds de campagne. Le patricien dont le prestige est le plus ?lev? devient le successeur aspirant, mais rien ne garantit qu?il soit ?lu lorsque la R?publique doit se choisir un nouveau dirigeant.  ;Jeder Patrizier besitzt einen Respekt-Wert, der durch eine Kombination ihres Alters, ihres Prestiges und der Geldmenge, die sie zu den Kampagnen-Geldmitteln beigesteuert haben bestimmt wird. Der Patrizier mit dem h?chsten Respekt-Wert wird der Erwartete Nachfolger, doch dies garantiert noch immer nicht, dass er gew?hlt wird, wenn die Zeit gekommen ist, einen neuen Herrscher zu w?hlen. ;;Cada patricio tiene un valor de respeto determinado por la combinaci?n de su edad, su prestigio y la cantidad de dinero con que ha contribuido a la fundaci?n de su campa?a. El patricio con mayor valor de respeto se convierte en el sucesor previsto, pero ello no garantiza su elecci?n llegada la hora de que la Rep?blica designe su nuevo gobernante.;;;;;;;;;x
HINT_REPUBLIC_VIEW_TEXT_3;The Fleet is a holding that will remain with the dynasty who owns it until that dynasty dies out. It does not exist on the map and so can never be conquered by an enemy. In stark contrast to a feudal lord, this enables Lord Admirals to continue playing even if they don't own land.;Le palais familial est une demeure qui restera la propri?t? de la dynastie qui la d?tient tant que la dynastie perdure. Ce palais n?existe pas sur la carte et ne peut donc pas ?tre conquis par l?ennemi. Ainsi, contrairement aux seigneurs f?odaux, les patriciens peuvent continuer ? jouer m?me s?ils ne poss?dent aucun territoire.;Der Familienpalast ist ein Anteil, der in der Dynastie verbleibt die ihn besitzt, bis diese Dynastie ausstirbt. Er existiert auf keiner Karte und kann somit niemals von Feinden eingenommen werden. Im krassen Kontrast zu einem feudalen Lord, erlaubt dies Patriziern weiterzuspielen, auch wenn sie kein eigenes Land besitzen.;;El Palacio Familiar es una pertenencia que conserva la dinast?a que lo posee hasta que se extingue. No figura en el mapa y, por tanto, no puede ser nunca conquistado por un enemigo. En marcado contraste con los se?ores feudales, esto permite a los patricios seguir jugando incluso aunque no posean tierras.;;;;;;;;;x
HINT_REPUBLIC_VIEW_TEXT_4;Below the palace is a list of all Trade Posts owned by this House and the income they provide. Trade Posts can be built in both foreign and domestic provinces, and they are a vital component in the building of a wealthy seafaring realm.;On trouve sous le palais une liste de tous les comptoirs commerciaux d?tenus par cette famille ainsi que les revenus qu?ils procurent. Les comptoirs commerciaux peuvent ?tre construits en provinces ?trang?res comme en provinces int?rieures et ils sont un ?l?ment crucial au succ?s d?un empire commercial.  ;Unterhalb des Palastes ist eine Liste aller Handelsposten, die von dieser Familie besessen werden und das Einkommen, das diese bereitstellen. Handelsposten k?nnen sowohl in ausl?ndischen als auch in inl?ndischen Provinzen gebaut werden und sind eine wichtige Komponente, um ein erfolgreiches Handelsreich zu erbauen. ;;Bajo el palacio se muestra una lista con todos los puestos comerciales propiedad de esta familia y los ingresos que proporcionan. Los puestos comerciales pueden crearse tanto en provincias extranjeras como nacionales y son un componente vital en la construcci?n de un imperio comercial de ?xito.;;;;;;;;;x
HINT_PLOT_VIEW_TEXT_2;The Decisions available to you depend on a number of factors, such as your character's race. There are many different Decisions that cover everything from inviting new characters to holding great feasts.;Les d?cisions que vous pouvez prendre d?pendent d?un nombre de facteurs comme la religion de votre personnage. Ces nombreuses d?cisions influencent tout, depuis l?invitation de nouveaux nobles jusqu?? l?organisation de grandioses tournois.;Die Entscheidungen, die Euch zur Verf?gung stehen, h?ngen von einer Reihe Faktoren ab, unter anderem der Religion Eures Charakters. Es gibt eine Menge Entscheidungen, die alles abdecken, von der Einladung neuer Adeliger bis hin zur Ausrichtung gro?er Turniere.;;Las decisiones disponibles para ti depender?n de varios factores, tales como la religi?n de tu personaje. Hay muchas decisiones diferentes que abarcan desde invitaciones para nuevos nobles hasta la celebraci?n de grandes torneos.;;;;;;;;;x
HINT_PLOT_VIEW_TEXT_1;This screen allows you to start a Plot, and there are also various other Decisions you can take here. Finally there are convenient lists of known plots and rebellious subjects, as well as your current prisoners.;Cet ?cran vous permet de d?clencher des complots. D?autres d?cisions peuvent ?galement ?tre prises ici. Enfin, on y trouve des listes pratiques de complots et de vassaux rebelles connus, ainsi que de vos prisonniers actuels.;Diese ?bersicht erlaubt es Euch, ein Komplott zu schmieden und es gibt eine Reihe anderer Entscheidungen, die Ihr hier w?hlen k?nnt. Abschlie?end gibt es ?bersichtliche Listen bekannter Komplotte und rebellischer Vasallen, sowie Eurer derzeitigen Gefangenen. ;;Esta pantalla te permite iniciar una conspiraci?n, as? como tomar determinadas decisiones. Por ?ltimo, encontrar?s listas ?tiles de conspiraciones conocidas y vasallos rebeldes, adem?s de una relaci?n de tus prisioneros actuales.;;;;;;;;;x
HINT_CHAR_VIEW_TEXT_1;Clicking any portrait will take you to the Character View. This screen contains detailed information about a character - skills, traits, titles and close relations. You can also select an Ambition for your own character.;En appuyant sur l?un des portraits, la vue du personnage s?ouvre. Cet ?cran contient des informations sur le personnage, ses habilet?s, ses traits, ses titres et ses relations. Pour votre propre personnage, vous pouvez aussi choisir une ambition. ;Das Anklicken eines Portr?ts bringt Euch in die Charakteransicht. Diese Ansicht enth?lt detaillierte Informationen ?ber einen Charakter - Fertigkeiten, Eigenschaften, Titel und enge Beziehungen. Ihr k?nnt auch eine Ambition f?r Euren eigenen Charakter w?hlen. ;;Hacer clic en cualquier retrato te llevar? a la vista Personaje. Esta pantalla contiene informaci?n detallada acerca de un personaje: habilidades, rasgos, t?tulos y relaciones pr?ximas. Tambi?n puede seleccionar una ambici?n para tu propio car?cter.;;;;;;;;;x
plot_seize_trade_post_title;Seize the Trade Post in [This.GetName];Emparez-vous du comptoir commercial de [This.GetName];Beschlagnahmt den Handelsposten in [This.GetName];;Sitiar el Puesto Comercial de [This.GetName];;;;;;;;;x
plot_seize_trade_post_desc;Strike a blow for freedom everywhere by usurping control over the [This.GetName] Trade Post.;Combattez pour la libert? universelle en usurpant le contr?le du comptoir commercial de [This.GetName].;Brecht ?berall eine Lanze f?r Freiheit, indem Ihr die Kontrolle ?ber den [This.GetName] Handelsposten an Euch rei?t.;;Contribuir a la defensa de la libertad en todas partes usurpando el control del Puesto Comercial de [This.GetName].;;;;;;;;;x
EVTDESC_REP_45;You have been approached by several influential shipwrights from the guild in Vinyamar. They are seeking your blessing to establish the Havens of Vinyamar, an independent harbour operated by an association of shipwrights, traders, and sailors that will bring wealth to the realm by offering protection and transportation of goods and peoples. By sanctioning this and granting sovereignty to the Shipwright Guild, you could stand to profit greatly from their trade...;Plusieurs familles de bourgeois influents de Hambourg vous ont approch?. Elles requi?rent votre b?n?diction afin d??tablir la ligue hans?atique, une conf?d?ration d??change qui couvrira toute la rive nord de l?Empire. En approuvant cette id?e qui fera de Hambourg une cit? imp?riale libre, vous pourriez tirer grandement profit de leurs ?changes?;Ihr wurdet von einigen einflussreichen B?rgern aus Hamburg angesprochen. Sie streben nach Eurem Segen, die Hanse zu errichten, ein Handelsb?ndnis, das entlang der n?rdlichen K?ste des Reiches operieren wird. Durch diese Sanktionierung und dadurch, dass Hamburg zu einer Freien Reichsstadt wird, k?nntet Ihr au?erordentlich von ihrem Handel profitieren ?;;Varias familias burguesas influyentes de Hamburgo te han abordado. Desean tu bendici?n para establecer la Liga Hanse?tica, una confederaci?n comercial que operar? a lo largo de las costas septentrionales del Imperio. Si sancionaras esta propuesta y convirtieras Hamburgo en una ciudad imperial libre, te beneficiar?as en gran medida de sus actividades comerciales...;;;;;;;;;x
EVTDESC_REP_46;You have been approached by several influential shipwrights from the guild in Barad Nimras. They are seeking your blessing to establish the Havens of Nimras, an independent harbour operated by an association of shipwrights, traders, and sailors that will bring wealth to the realm by offering protection and transportation of goods and peoples. By sanctioning this and granting sovereignty to the Shipwright Guild, you could stand to profit greatly from their trade...;Plusieurs familles de bourgeois influents de Br?me vous ont approch?. Elles requi?rent votre b?n?diction afin d??tablir la ligue hans?atique, une conf?d?ration d??change qui couvrira toute la rive nord de l?Empire. En approuvant cette id?e qui fera de Br?me une cit? imp?riale libre, vous pourriez tirer grandement profit de leurs ?changes?;Ihr wurdet von einigen einflussreichen B?rgern aus Bremen angesprochen. Sie streben nach Eurem Segen, die Hanse zu errichten, ein Handelsb?ndnis, das entlang der n?rdlichen K?ste des Reiches operieren wird. Durch diese Sanktionierung und dadurch, dass Bremen zu einer Freien Reichsstadt wird, k?nntet Ihr au?erordentlich von ihrem Handel profitieren ?;;Varias familias burguesas influyentes de Bremen te han abordado. Desean tu bendici?n para establecer la Liga Hanse?tica, una confederaci?n comercial que operar? a lo largo de las costas septentrionales del Imperio. Si sancionaras esta propuesta y convirtieras Bremen en una ciudad imperial libre, te beneficiar?as en gran medida de sus actividades comerciales...;;;;;;;;;x
