#CODE;ENGLISH;FRENCH;GERMAN;SPANISH;ITALIAN;;x
b_buhr_harmal5;Malbuhr;Malbuhr;;;Malbuhr;;x
b_janprok;Janprok;Janprok;;;Janprok;;x
b_kopanzke;Kopanzke;Kopanzke;;;Kopanzke;;x
b_ered_harmal;Ered Harmal;Ered Harmal;;;Ered Harmal;;x
b_siakab;Siakab;Siakab;;;Siakab;;x
b_sicanna;Sicanna;Sicanna;;;Sicanna;;x
b_kas_ham;Kas Ham;Kas Ham;;;Kas Ham;;x
b_rintark;Rintark;Rintark;;;Rintark;;x
b_tur_kirmar;Tûr Kirmar;Tûr Kirmar;;;Tûr Kirmar;;x
b_kirashel;Kirashel;Kirashel;;;Kirashel;;x
b_turitanna;Tûritannas;Tûritannas;;;Tûritannas;;x
b_ilapar;Ilapar;Ilapar;;;Ilapar;;x
b_diluvuld;Diluvuld;Diluvuld;;;Diluvuld;;x
b_thuropar;Thuropar;Thuropar;;;Thuropar;;x
b_kas_rhun;Kas Rhûn;Kas Rhûn;;;Kas Rhûn;;x
b_rhunavuld;Rhûnavuld;Rhûnavuld;;;Rhûnavuld;;x
b_gathod;Gathod;Gathod;;;Gathod;;x
b_dor_khistis;Dor Khistis;Dor Khistis;;;Dor Khistis;;x
b_khurvasagh;Khurvasagh;Khurvasagh;;;Khurvasagh;;x
b_athav;Athav;Athav;;;Athav;;x
b_buhr_avuld;Buhr Avuld;Buhr Avuld;;;Buhr Avuld;;x
b_sagath;Sagath;Sagath;;;Sagath;;x
b_buhr_ermanarikis;Buhr Ermanikis;Buhr Ermanikis;;;Buhr Ermanikis;;x
b_uldovhar;Uldovhar;Uldovhar;;;Uldovhar;;x
b_lest;Lest;Lest;;;Lest;;x
b_dilgul;Dilgul;Dilgul;;;Dilgul;;x
b_mistrand;Mistrand;Mistrand;;;Mistrand;;x
b_khundolan;Khundolan;Khundolan;;;Khundolan;;x
b_nuruvan;Nuruvan;Nuruvan;;;Nuruvan;;x
b_mispar;Mispar;Mispar;;;Mispar;;x
b_kelepar;Kelepar;Kelepar;;;Kelepar;;x
b_agasha_dag;Agasha Dag;Agasha Dag;;;Agasha Dag;;x
b_kugavod;Kugavod;Kugavod;;;Kugavod;;x
b_nykkea;Nykkea;Nykkea;;;Nykkea;;x
b_urezayan;Ûrêzâyan;Ûrêzâyan;;;Ûrêzâyan;;x
b_kulijar;Kuljar;Kuljar;;;Kuljar;;x
b_har_shulam;Har Shulam;Har Shulam;;;Har Shulam;;x
b_anballukhor;Anballukhôr;Anballukhôr;;;Anballukhôr;;x
b_anballukho3r;Ôrballan;Ôrballan;;;Ôrballan;;x
b_anballukhor4;Ballazôr;Ballazôr;;;Ballazôr;;x
b_zimrenzil;Zimrenzil;Zimrenzil;;;Zimrenzil;;x
b_zimazor;Zimazôr;Zimazôr;;;Zimazôr;;x
b_menruzor;Menruzôr;Menruzôr;;;Menruzôr;;x
b_sarnak_hor;Sarnak Hôr;Sarnak Hôr;;;Sarnak Hôr;;x
b_sarnak_hor4;Akhazûr;Akhazûr;;;Akhazûr;;x
b_narik_zadan;Narik-Zadan;Narik-Zadan;;;Narik-Zadan;;x
b_narik_zadan4;Ikhâzril;Ikhâzril;;;Ikhâzril;;x
b_abarrukh;Abarrûkh;Abarrûkh;;;Abarrûkh;;x
b_rumenzil;Rûmenzil;Rûmenzil;;;Rûmenzil;;x
b_abathor;Abhâthor;Abhâthor;;;Abhâthor;;x
b_urud_an_kibil;Urud-an-Kibil;Urud-an-Kibil;;;Urud-an-Kibil;;x
b_kimrenzir;Kimrenzîr;Kimrenzîr;;;Kimrenzîr;;x
b_kadar_an_balkuzor;Kadar-an-Balkuzôr;Kadar-an-Balkuzôr;;;Kadar-an-Balkuzôr;;x
#b_kadar_an_balkuzortemple;Iaun-i-Kadar;Iaun-i-Kadar;;;Iaun-i-Kadar;;x
#b_kadar_an_balkuzorcity;Ost-in-Balkuzôr;Ost-in-Balkuzôr;;;Ost-in-Balkuzôr;;x
b_kadar_an_balkuzor4;Balakzîr;Balakzîr;;;Balakzîr;;x
b_nilulonde;Nilulonde;Nilulonde;;;Nilulonde;;x
b_telarud;Telarud;Telarud;;;Telarud;;x
b_telarud2;Lamazîr;Lamazîr;;;Lamazîr;;x
b_telarud3;Aruzôr;Aruzôr;;;Aruzôr;;x
b_zadan_an_adun;Zadan-an-Adun;Zadan-an-Adun;;;Zadan-an-Adun;;x
b_zadan_an_adun2;Adûzir;Adûzir;;;Adûzir;;x
b_zadan_an_adun3;Danâzîl;Danâzîl;;;Danâzîl;;x
b_dusalan;Dusalan;Dusalan;;;Dusalan;;x
b_dusalan3;Alanzîr;Alanzîr;;;Alanzîr;;x
b_dusalan4;Saruzân;Saruzân;;;Saruzân;;x
b_ardumir;Ardumîr;Ardumîr;;;Ardumîr;;x
b_ardumir2;Dumizôr;Dumizôr;;;Dumizôr;;x
b_ardumir3;Irbar;Irbar;;;Irbar;;x
b_caldun;Caldûr;Caldûr;;;Caldûr;;x
b_caldun3;Dunbazîr;Dunbazîr;;;Dunbazîr;;x
b_caldun4;Calbar;Calbar;;;Calbar;;x
b_numeros;Numeros;Numeros;;;Numeros;;x
b_numeros4;Rosobar;Rosobar;;;Rosobar;;x
b_eradas;Eradas;Eradas;;;Eradas;;x
b_eradas3;Rambar;Rambar;;;Rambar;;x
b_eradas4;Dumbar;Dumbar;;;Dumbar;;x
b_isigir;Isigir;Isigir;;;Isigir;;x
b_isigir4;Girbar;Girbar;;;Girbar;;x
b_eithel_angir;Eithel Angir;Eithel Angir;;;Eithel Angir;;x
b_eithel_angir4;Anbarzôr;Anbarzôr;;;Anbarzôr;;x
b_barazon;Barazon;Barazon;;;Barazon;;x
b_barazon4;Razombar;Razombar;;;Razombar;;x
b_lithimm;Lithimm;Lithimm;;;Lithimm;;x
b_lithloeg;Lithloeh;Lithloeg;;;Lithloeh;;x
b_rhosgoroch;Rhosgoroch;Rhosgoroch;;;Rhosgoroch;;x
b_rasraeg;Rasraeg;Rasraeg;;;Rasraeg;;x
b_pellardur;Pellardur;Pellardur;;;Pellardur;;x
b_pellardur4;Arduzôr;Arduzôr;;;Arduzôr;;x
b_umbar;Umbar;Umbar;;;Umbar;;x
b_maros5;Marazîl;Marazîl;;;Marazîl;;x
b_an_karagmir;An-Karagmir;An-Karagmir;;;An-Karagmir;;x
b_an_karagmir4;Ragazôr;Ragazôr;;;Ragazôr;;x
b_bur_baklin;Bur Baklin;Bur Baklin;;;Bur Baklin;;x
b_bur_baklin2;Balinzil;Balinzil;;;Balinzil;;x
b_bur_baklin3;Casazûr;Casazûr;;;Casazûr;;x
b_sukh_akhor;Sukh Akhôr;Sukh Akhôr;;;Sukh Akhôr;;x
b_sukh_akhor4;Akhazin;Akhazin;;;Akhazin;;x
b_an_pharaz;An Pharaz;An Pharaz;;;An Pharaz;;x
b_an_pharaz2;Pharazîr;Pharazîr;;;Pharazîr;;x
b_an_pharaz3;Arastil;Arastil;;;Arastil;;x
b_kas_shafra;Kas Shafra;Kas Shafra;;;Kas Shafra;;x
b_sook_oda;Sook Oda;Sook Oda;;;Sook Oda;;x
b_sook_oda4;Odazîr;Odazîr;;;Odazîr;;x
b_sook_oda5;Duziraso;Duziraso;;;Duziraso;;x
b_sook_oda6;Somathil;Somathil;;;Somathil;;x
#b_kiba;Kiba;Kiba;;;Kiba;;x
b_kiba3;Kimizûr;Kimizûr;;;Kimizûr;;x
b_an_tarim;An Tarim;An Tarim;;;An Tarim;;x
b_an_tarim2;Tarazil;Tarazil;;;Tarazil;;x
b_an_tarim3;Rimenes;Rimenes;;;Rimenes;;x
b_an_abar;An Abar;An Abar;;;An Abar;;x
b_an_abar3;Abarzîl;Abarzîl;;;Abarzîl;;x
b_an_zalim;An Zalim;An Zalim;;;An Zalim;;x
b_an_zalim3;Limares;Limares;;;Limares;;x
b_belabar;Belabâr;Belabâr;;;Belabâr;;x
b_sulaj_dar;Sulaj-Dar;Sulaj-Dar;;;Sulaj-Dar;;x
b_khorsaj;Khorsaj;Khorsaj;;;Khorsaj;;x
b_khorsajtemple1;Kaban-Khor;Khaban-Khor;;;Kaban-Khor;;x
b_khorsaj5;Ajhun;Ajhun;;;Ajhun;;x
b_north_dune_sea;Lithanes;Lithanes;;;Lithanes;;x
b_tul_isra;Tul Isra;Tul Isra;;;Tul Isra;;x
b_tul_isra5;Kaban-Is;Kaban-Is;;;Kaban-Is;;x
b_kes_arik;Kes Arik;Kes Arik;;;Kes Arik;;x
b_akhul;Akhûl;Akhûl;;;Akhûl;;x
b_kadar_argon;Kadar Argon;Kadar Argon;;;Kadar Argon;;x
b_kadar_argoncity2;An Argon;An Argon;;;An Argon;;x
b_korb_haruzan;Korb Haruzan;Korb Haruzan;;;Korb Haruzan;;x
b_kadar_amrun;Kadar Amrun;Kadar Amrun;;;Kadar Amrun;;x
b_thrijha_peh;Thrijha Peh;Thrijha Peh;;;Thrijha Peh;;x
b_korondaj;Korondaj;Korondaj;;;Korondaj;;x
b_korondaj5;Merendaj;Merendaj;;;Merendaj;;x
b_feah;Feah;Feah;;;Feah;;x
b_vale_of_haruz;Kes Haruz;Kes Haruz;;;Kes Haruz;;x
b_korb_taskral;Korb Taskral;Korb Taskral;;;Korb Taskral;;x
b_kas_amrun;Kas Amrun;Kas Amrun;;;Kas Amrun;;x
b_krub_mabur;Krub Mabur;Krub Mabur;;;Krub Mabur;;x
b_parzee;Parzee;Parzee;;;Parzee;;x
b_parzee3;Arendaj;Arendaj;;;Arendaj;;x
b_bur_pezarsan;Bur Pezarzan;Bur Pezarsan;;;Bur Pezarzan;;x
b_talazhan;Talazhan;Talazhan;;;Talazhan;;x
b_talazhan5;Hanendaj;Hanendaj;;;Hanendaj;;x
b_vale_of_pezar;Kes Pezar;Kes Pezar;;;Kes Pezar;;x
b_enmahadah;Emmahadah;Emmahadah;;;Emmahadah;;x
b_korb_mikarin;Korb Mikarin;Korb Mikarin;;;Korb Mikarin;;x
b_mikarin_peh;Mikarin Peh;Mikarin Peh;;;Mikarin Peh;;x
b_ovathrac;Ovathrac;Ovathrac;;;Ovathrac;;x
b_ovathrac4;Racavaj;Racavaj;;;Racavaj;;x
b_ovathrac5;Kes Ova;Kes Ova;;;Kes Ova;;x
b_sandroad;Lithaj;Lithaj;;;Lithaj;;x
b_sandmarish;Lômaj;Lômaj;;;Lômaj;;x
b_an_talaz;An Talaz;An Talaz;;;An Talaz;;x
b_kas_ilaz;Kas Ilaz;Kas Ilaz;;;Kas Ilaz;;x
b_oud_ilaz;Oud Ilaz;Oud Ilaz;;;Oud Ilaz;;x
b_oud_ilaz3;Ilazaj;Ilazaj;;;Ilazaj;;x
b_kupsha;Kupsha;Kupsha;;;Kupsha;;x
b_kas_auebel;kas Auebel;kas Auebel;;;kas Auebel;;x
b_gizar;Gizar;Gizar;;;Gizar;;x
b_mountains_of_kajbah;Penkajbah;Penkajbah;;;Penkajbah;;x
b_wastes_of_kajbah;Kajaj;Kajaj;;;Kajaj;;x
b_hills_of_kajbah;Korb Bahjaj;Korb Bahjaj;;;Korb Bahjaj;;x
b_ershawar;Ershawar;Ershawar;;;Ershawar;;x
b_bogath;Bogath;Bogath;;;Bogath;;x
b_bogath4;Athavaj;Athavaj;;;Athavaj;;x
b_dusthills;Penlithaj;Penlithaj;;;Penlithaj;;x
b_gritland;Amarlis;Amarlis;;;Amarlis;;x
b_dying_pass;Fîraj;Fîraj;;;Fîraj;;x
b_lurmsakun;Lurmsakun;Lurmsakun;;;Lurmsakun;;x
b_lurmsakun4;Urmonaj;Urmonaj;;;Urmonaj;;x
b_lurmsakun5;Kadar-an-Lurmsakun;Kadar-an-Lurmsakun;;;Kadar-an-Lurmsakun;;x
b_brafenas;Brafenas;Brafenas;;;Brafenas;;x
b_brafenas4;Fenaj;Fenaj;;;Fenaj;;x
b_brafenas5;Bur Rafas;Bur Rafas;;;Bur Rafas;;x
b_torask;Torask;Torask;;;Torask;;x
b_sakun;Sakun;Sakun;;;Sakun;;x
b_kruk_datmen;Kruk Datmen;Kruk Datmen;;;Kruk Datmen;;x
b_zhaneen;Zhaneen;Zhaneen;;;Zhaneen;;x
b_layotam;Layotam;Layotam;;;Layotam;;x
b_lurm;Lurmaj;Lurmaj;;;Lurmaj;;x
b_maresh;Ninglaj;Ninglaj;;;Ninglaj;;x
b_duneroad;Erunaj;Erunaj;;;Erunaj;;x
b_imak_pek;Imak Pek;Imak Pek;;;Imak Pek;;x
b_tereze;Tereze;Tereze;;;Tereze;;x
b_anrkaz;Anrkaz;Anrkaz;;;Anrkaz;;x
b_kruk_azbanna;Kruk Azbanna;Kruk Azbanna;;;Kruk Azbanna;;x
b_kruk_azbanna5;Bannajes;Bannajes;;;Bannajes;;x
b_abarloni3;Abaron;Abaron;;;Abaron;;x
b_abarloni4;Minas Abar;Minas Abar;;;Minas Abar;;x
b_west_harnen3;Minas Harnen;Minas Harnen;;;Minas Harnen;;x
b_west_harnen4;Dol Dunhar;Dol Dunhar;;;Dol Dunhar;;x
b_east_harnen3;Dol Runhar;Dol Runhar;;;Dol Runhar;;x
b_east_harnen4;Rhunhar;Rhunhar;;;Rhunhar;;x
b_tirith_argon4;Ost-in-Argon;Ost-in-Argon;;;Ost-in-Argon;;x
b_romenor3;Dormenor;Dormenor;;;Dormenor;;x
b_romenor4;Ostenhir;Ostenhir;;;Ostenhir;;x
b_romenor5;Cadaromen;Cadaromen;;;Cadaromen;;x
b_faday4;Harfador;Harfador;;;Harfador;;x
b_faday5;Rumeday;Rumeday;;;Rumeday;;x
b_sabiya3;Harsabor;Harsabor;;;Harsabor;;x
b_mirlond3;Dorminen;Dorminen;;;Dorminen;;x
b_mirlond4;Ost-in-Mirlond;Ost-in-Mirlond;;;Ost-in-Mirlond;;x
b_emyn_annun3;Harannun;Harannun;;;Harannun;;x
b_harn3;Dorharn;Dorharn;;;Dorharn;;x
b_methil3;Minas Methor;Minas Methor;;;Minas Methor;;x
b_mouth_of_anduin3;Dorethir;Dorethir;;;Dorethir;;x
b_north_laergaladrin3;Forlaegir;Forlaegir;;;Forlaegir;;x
b_aegthelion3;Minaeg;Minaeg;;;Minaeg;;x
b_aegthelion4;Dolaeg;Dolaeg;;;Dolaeg;;x
b_west_aegardh3;Dunaeghir;Dunaeghir;;;Dunaeghir;;x
b_east_aegardh3;Runaeghir;Runaeghir;;;Runaeghir;;x
b_caladhram3;Ost-in-Calad;Ost-in-Calad;;;Ost-in-Calad;;x
b_caladhram4;Calaghir;Calaghir;;;Calaghir;;x
b_caladhram5;Ramalqua;Ramalqua;;;Ramalqua;;x
b_malduin4;Duinhar;Duinhar;;;Duinhar;;x
b_atrafil;Atrafil;Atrafil;;;Atrafil;;x
b_ost_gasdil;Ost Gasdil;Ost Gasdil;;;Ost Gasdil;;x
b_stonewain;Stonewain;Stonewain;;;Stonewain;;x
b_great_pelennor_gates;Fennas Pelennor;Fennas Pelennor;;;Fennas Pelennor;;x
b_iantras;Iantras;Iantras;;;Iantras;;x
b_hudnul_meden;Hudnul-Meden;Hudnul-Meden;;;Hudnul-Meden;;x
b_edhelionath;Edhelionath;Edhelionath;;;Edhelionath;;x
b_mor_maudhul;Mor Maudhul;Mor Maudhul;;;Mor Maudhul;;x
b_grundaist;Grundaist;Grundaist;;;Grundaist;;x
b_parth_gurthil;Parth Gurthil;Parth Gurthil;;;Parth Gurthil;;x
b_rastalann;Rastalann;Rastalann;;;Rastalann;;x
b_veterk;Veterk;Veterk;;;Veterk;;x
b_osgeril;Osgeril;Osgeril;;;Osgeril;;x
b_nenim;Nenim;Nenim;;;Nenim;;x
b_amon_moth;Amon Moth;Amon Moth;;;Amon Moth;;x
b_browncroft;Browncroft;Browncroft;;;Browncroft;;x
b_the_mill;The Mill;Le Moulin;;;The Mill;;x
b_the_yale;The Yale;Yale;;;Yale;;x
b_drimbast;Drimbast;Drimbast;;;Drimbast;;x
b_cofodrost;Cofodrost;Cofodrost;;;Cofodrost;;x
b_danamrael;Danamrael;Danamrael;;;Danamrael;;x
b_minas_arthor;Minas Arthor;Minas Arthor;;;Minas Arthor;;x
b_dumerol;Dumerol;Dumerol;;;Dumerol;;x
b_bar_luindol;Bar Luindol;Bar Luindol;;;Bar Luindol;;x
b_minas_arnach;Minas Arnach;Minas Arnach;;;Minas Arnach;;x
b_bar_orchaldor;Bar Orchaldor;Bar Orchaldor;;;Bar Orchaldor;;x
b_glorlach;Glorlach;Glorlach;;;Glorlach;;x
b_telerid;Telerid;Telerid;;;Telerid;;x
b_igrivel;Igrivel;Igrivel;;;Igrivel;;x
b_calastor;Calastor;Calastor;;;Calastor;;x
b_bar_menuir;Bar Menuir;Bar Menuir;;;Bar Menuir;;x
b_caramon;Caramon;Caramon;;;Caramon;;x
b_trimonil;Trimonil;Trimonil;;;Trimonil;;x
b_saragoth;Saragoth;Saragoth;;;Saragoth;;x
b_tol_morwen;Tol Morwen;Tol Morwen;;;Tol Morwen;;x
b_stone_hapless;Stone of the Hapless;Pierre des Infortunés;;;Stone of the Hapless;;x
b_cabed_en_aras;Cabed-en-Aras;Cabed-en-Aras;;;Cabed-en-Aras;;x
b_tol_fuin;Tol Fuin;Tol Fuin;;;Tol Fuin;;x
b_pelendolim;Pelendolim;Pelendolim;;;Pelendolim;;x
b_toronnion;Toronnion;Toronnion;;;Toronnion;;x
b_ladros;Ladros;Ladros;;;Ladros;;x
b_aeluin;Aeluin;Aeluin;;;Aeluin;;x
b_meneltarma;Meneltarma;Meneltarma;;;Meneltarma;;x
b_dolumarb;Dolumarb;Dolumarb;;;Dolumarb;;x
b_marpanustryn;Marpanustryn;Marpanustryn;;;Marpanustryn;;x
b_forjukil;Forjukil;Forjukil;;;Forjukil;;x
b_hyljka;Hyljka;Hyljka;;;Hyljka;;x
#b_entamundo;Entamundo;Entamundo;;;Entamundo;;x
b_mallach;Mallach;Mallach;;;Mallach;;x
b_virma;Virma;Virma;;;Virma;;x
b_benglaras;Benglaras;Benglaras;;;Benglaras;;x
b_buhr_vudulia;Vudulia;Vudulia;;;Vudulia;;x
#b_argond;Argond;Argond;;;Argond;;x
b_gwahilmoth;Gwahilmoth;Gwahilmoth;;;Gwahilmoth;;x
b_alburh;Alburh;Alburh;;;Alburh;;x
b_virransivu;Virransivu;Virransivu;;;Virransivu;;x
b_aikahaim;Aikahaim;Aikahaim;;;Aikahaim;;x
#b_deveney;Deveney;Deveney;;;Deveney;;x
b_lanthir;Lanthir;Lanthir;;;Lanthir;;x
b_dol_ninden;Dol Ninden;Dol Ninden;;;Dol Ninden;;x
b_varissaari;Varissari;Varissari;;;Varissari;;x
b_yiliskyla;Yliskyla;Yliskyla;;;Yliskyla;;x
#b_alandor;Alandor;Alandor;;;Alandor;;x
b_althil;Althil;Althil;;;Althil;;x
b_tembrith;Tembrith;Tembrith;;;Tembrith;;x
b_silmasuo;Silmasuo;Silmasuo;;;Silmasuo;;x
b_undrosbin;Undrosbin;Undrosbin;;;Undrosbin;;x
#b_daelmoth;Daelmoth;Daelmoth;;;Daelmoth;;x
b_fangoth;Fangoth;Fangoth;;;Fangoth;;x
b_wulfdals;Wulfdals;Wulfdals;;;Wulfdals;;x
b_finnsburh;Finnsburh;Finnsburh;;;Finnsburh;;x
b_barad_esher;Barad Esher;Barad Esher;;;Barad Esher;;x
#b_tharbad;Tharbad;Tharbad;;;Tharbad;;x
b_sirvikka;Sirvikka;Sirvikka;;;Sirvikka;;x
b_imlach_haradrist;Imlach Haradrist;Imlach Haradrist;;;Imlach Haradrist;;x
b_sammar;Sammar;Sammar;;;Sammar;;x
b_dinach;Dinach;Dinach;;;Dinach;;x
b_thurmenil;Thurmenil;Thurmenil;;;Thurmenil;;x
b_dazeral;Dazeral;Dazeral;;;Dazeral;;x
b_saz_nejja;Saz Nejja;Saz Nejja;;;Saz Nejja;;x
#b_nykkea;Nykkea;Nykkea;;;Nykkea;;x
b_kazenya;Kazenya;Kazenya;;;Kazenya;;x
b_burumkinkea;Burumkinkea;Burumkinkea;;;Burumkinkea;;x
b_agatravor;Agatravor;Agatravor;;;Agatravor;;x
b_nakya;Nakya;Nakya;;;Nakya;;x
b_sarnakil;Sarnakil;Sarnakil;;;Sarnakil;;x
b_melotykkea;Melotykkea;Melotykkea;;;Melotykkea;;x
b_hazaj_tollin;Hazaj Tollin;Hazaj Tollin;;;Hazaj Tollin;;x
#b_anballukhor;Anballukhor;Anballukhor;;;Anballukhor;;x
b_kas_torath;Kas Torath;Kas Torath;;;Kas Torath;;x
b_falayar;Falayar;Falayar;;;Falayar;;x
b_burkamumeth;Burkamumeth;Burkamumeth;;;Burkamumeth;;x
#b_kulijar;Kuljar;Kuljar;;;Kuljar;;x
#b_har_shulam;Har Shulam;Har Shulam;;;Har Shulam;;x
b_asayt_hor;Asayt Hor;Asayt Hor;;;Asayt Hor;;x
b_dejka;Deja;Deja;;;Deja;;x
b_tarkhesh;Tarhesh;Tarhesh;;;Tarhesh;;x
b_joam;Joa;Joa;;;Joa;;x
b_amruzoam;Amrzoam;Amrzoam;;;Amrzoam;;x
b_turikasa;Turkasa;Turkasa;;;Turkasa;;x
b_hashatur;Hasatur;Hasatur;;;Hasatur;;x
b_khibil_ephalak;Khibil Ephalak;Khibil Ephalak;;;Khibil Ephalak;;x
b_kamravor;Kamavor;Kamavor;;;Kamavor;;x
b_tarikanash;Tarkanash;Tarkanash;;;Tarkanash;;x
b_burlivondash;Burivondash;Burivondash;;;Burivondash;;x
b_zarukafel;Zarkafel;Zarkafel;;;Zarkafel;;x
b_ferlafoth;Ferafoth;Ferafoth;;;Ferafoth;;x
b_erech;Erech;Erech;;;Erech;;x
b_sarn_erech;Sarn Erech;Sarn Erech;;;Sarn Erech;;x
b_orod_faeren;Orod Faeren;Orod Faeren;;;Orod Faeren;;x
b_imlad_angren;Imlad Angren;Imlad Angren;;;Imlad Angren;;x
b_dol_faeren;Dol Faeren;Dol Faeren;;;Dol Faeren;;x
b_lancrath;Lancrath;Lancrath;;;Lancrath;;x
b_dol_tarlang;Dol Tarlang;Dol Tarlang;;;Dol Tarlang;;x
b_cul_bin;Cul Bin;Cul Bin;;;Cul Bin;;x
b_sardol;Sardol;Sardol;;;Sardol;;x
b_dol_morthond;Dol Morthond;Dol Morthond;;;Dol Morthond;;x
b_barad_tarlang;Barad Tarlang;Barad Tarlang;;;Barad Tarlang;;x
b_dolumir;Dolumir;Dolumir;;;Dolumir;;x
b_morthondilien;Morthondilien;Morthondilien;;;Morthondilien;;x
b_morlad;Morlad;Morlad;;;Morlad;;x
b_alagrant;Alagrant;Alagrant;;;Alagrant;;x
#b_lebigir;Lebigir;Lebigir;;;Lebigir;;x
b_rendul;Rendul;Rendul;;;Rendul;;x
b_minas_morthond;Minas Morthond;Minas Morthond;;;Minas Morthond;;x
b_nineryn;Nineryn;Nineryn;;;Nineryn;;x
b_minas_andhen;Minas Andhen;Minas Andhen;;;Minas Andhen;;x
b_narnomil;Narnomil;Narnomil;;;Narnomil;;x
b_iach_lyghiril;Iach Lyghiril;Iach Lyghiril;;;Iach Lyghiril;;x
b_ered_rhandir;Ered Rhandir;Ered Rhandir;;;Ered Rhandir;;x
b_umbalwin;Umbalwin;Umbalwin;;;Umbalwin;;x
b_orodrindhir;Orodrindhir;Orodrindhir;;;Orodrindhir;;x
b_calenhirost;Calenhirost;Calenhirost;;;Calenhirost;;x
b_dol_calenhir;Dol Calenhir;Dol Calenhir;;;Dol Calenhir;;x
b_calembel;Calembel;Calembel;;;Calembel;;x
b_ossarnen;Ossarnen;Ossarnen;;;Ossarnen;;x
b_nen_galen;Nen-Galen;Nen-Galen;;;Nen-Galen;;x
b_tathrendalf;Tathrendalf;Tathrendalf;;;Tathrendalf;;x
b_galengam;Galengam;Galengam;;;Galengam;;x
b_corumbel;Corumbel;Corumbel;;;Corumbel;;x
b_cemenduril;Cemenduril;Cemenduril;;;Cemenduril;;x
b_spathlin;Spathlin;Spathlin;;;Spathlin;;x
b_minas_ciril;Minas Ciril;Minas Ciril;;;Minas Ciril;;x
b_dol_ciril;Dol Ciril;Dol Ciril;;;Dol Ciril;;x
b_camonost;Camonost;Camonost;;;Camonost;;x
b_dinadab;Dínadab;Dínadab;;;Dínadab;;x
b_din_lamedon;Din-Lamedon;Din-Lamedon;;;Din-Lamedon;;x
#b_curulad;Curulad;Curulad;;;Curulad;;x
#b_duirrolad;Duirrolad;Duirrolad;;;Duirrolad;;x
#b_aerlad;Aerlad;Aerlad;;;Aerlad;;x
b_lothgobel;Lothgobel;Lothgobel;;;Lothgobel;;x
#b_bronring;Bronring;Bronring;;;Bronring;;x
b_eredloth;Eredloth;Eredloth;;;Eredloth;;x
b_athringrist;Athringrist;Athringrist;;;Athringrist;;x
b_estadon;Estadon;Estadon;;;Estadon;;x
b_bar_elir;Bar Elir;Bar Elir;;;Bar Elir;;x
b_tir_earoth;Tir Earoth;Tir Earoth;;;Tir Earoth;;x
#b_caunlondiath;Caunlondiath;Caunlondiath;;;Caunlondiath;;x
b_crildostin;Crildostin;Crildostin;;;Crildostin;;x
b_taurdol;Taurdol;Taurdol;;;Taurdol;;x
b_ethring;Ethring;Ethring;;;Ethring;;x
#b_gurenad;Gurenad;Gurenad;;;Gurenad;;x
b_dol_ethring;Dol Ethring;Dol Ethring;;;Dol Ethring;;x
b_cavanhod;Cavanhod;Cavanhod;;;Cavanhod;;x
b_laravil;Laravil;Laravil;;;Laravil;;x
b_lokosin;Lókosir;Lókosir;;;Lókosir;;x
b_aksa_sin;Aksa-Sîn;Aksa-Sîn;;;Aksa-Sîn;;x
b_dol_loke;Dol Lóke;Dol Lóke;;;Dol Lóke;;x
b_helkasiril;Helkasiril;Helkasiril;;;Helkasiril;;x
b_siril_dum;Siril-Dûm;Siril-Dûm;;;Siril-Dûm;;x
b_dorheleg;Dorheleg;Dorheleg;;;Dorheleg;;x
b_forovirkain;Forovirkain;Forovirkain;;;Forovirkain;;x
b_heleg_dum;Heleg-Dûm;Heleg-Dûm;;;Heleg-Dûm;;x
b_dollador;Dollador;Dollador;;;Dollador;;x
b_eithel_ninglor;Eithel Ninglor;Eithel Ninglor;;;Eithel Ninglor;;x
b_ningloriach;Ningloriach;Ningloriach;;;Ningloriach;;x
b_doraglond;Doraglond;Doraglond;;;Doraglond;;x
b_rasroval;Rasroval;Rasroval;;;Rasroval;;x
b_cailgobel;Cailgobel;Cailgobel;;;Cailgobel;;x
b_imradthor;Imradthôr;Imradthôr;;;Imradthôr;;x
b_tongondren;Tongondren;Tongondren;;;Tongondren;;x
b_aeglirion;Aeglirion;Aeglirion;;;Aeglirion;;x
b_imlad_thoron;Imlad Thoron;Imlad Thoron;;;Imlad Thoron;;x
b_cebirthor;Cebirthôr;Cebirthôr;;;Cebirthôr;;x
b_mount_gram;Mount Gram;Mont Gram;;;Mount Gram;;x
b_halls_of_golfimbul;Golfimbul-Dûn;Golfimbul-Dûn;;;Golfimbul-Dûn;;x
b_braig_dum;Braig-Dûm;Braig-Dûm;;;Braig-Dûm;;x
b_yrchothrond;Yrchothrond;Yrchothrond;;;Yrchothrond;;x
b_glamod_dum;Glamod-Dûm;Glamod-Dûm;;;Glamod-Dûm;;x
#b_gundalok;Gundalók;Gundalók;;;Gundalók;;x
b_baradgund;Baradgund;Baradgund;;;Baradgund;;x
b_hith_dum;Hîth-Dûm;Hîth-Dûm;;;Hîth-Dûm;;x
b_dunhith;Dunhîth;Dunhîth;;;Dunhîth;;x
b_hethu_dum;Hethu-Dûm;Hethu-Dûm;;;Hethu-Dûm;;x
b_dol_hithlain;Dol Hithlain;Dol Hithlain;;;Dol Hithlain;;x
b_imlad_arheledh;Arheledh;Arheledh;;;Arheledh;;x
#b_hairaverkien;Hairaverkien;Hairaverkien;;;Hairaverkien;;x
