#CODE;ENGLISH;FRENCH;GERMAN;;ESPAÑOL;;;;;;;;;x
EVTDESC321;The lords of [From.GetBaseName] have fallen under the corruptive influence of the Shadow. His Highness, [Root.GetTitledFirstName], has decided that the accursed [New.GetTitledName] and [New.GetPossPronoun] fallen followers must be Cleansed before this black stain spreads any further!;Le fléau de l'hérésie afflige [From.GetFullBaseName]. Sa Sainteté [Root.GetTitledFirstName] a décidé que [New.GetTitledName] et ses partisans déchus, ces impurs, doivent être purifiés avant que cette tache hérétique se répande à toute la contrée !;[From.GetFullBaseName] wird von einer Welle der Ketzerei heimgesucht. Seine Heiligkeit, [Root.GetTitledFirstName], hat beschlossen, dass der unreine [New.GetTitledName] und [New.GetPossPronoun] gefallenes Gefolge gereinigt werden müssen, bevor dieser dunkle Schmutz weiter Verbreitung findet!;;El [From.GetFullBaseName] está afectado por la plaga de la Herejía. Su Santidad, [Root.GetTitledFirstName], ha decidido que los impuros [New.GetTitledName] y [New.GetPossPronoun] adeptos caídos deben ser Limpiados antes de que esta mancha negra se extienda más!;;;;;;;;;x
EVTOPTA200;To war!;Deus Vult !;Deus Vult!;;¡Deus Vult!;;;;;;;;;x
EVTOPTB200;That's no concern of ours...;Cela ne nous regarde pas...;Das geht uns nichts an...;;Eso no es asunto nuestro…;;;;;;;;;x
EVTOPTC200;How bold of him.;Stupides infidèles !;Närrische Ungläubige!;;¡Tontos Infieles!;;;;;;;;;x
EVTOPTD200;To Arms!;Aux armes !;Zu den Waffen!;;¡A las armas!;;;;;;;;;x
EVTOPTE200;What Terrible News!;Quelle terrible nouvelle !;Welch schreckliche Nachrichten!;;¡Qué terribles noticias!;;;;;;;;;x
#EVTDESC320;The great [Root.Religion.GetName] [Root.GetTitledFirstName] has decided to call a Jihad against the Kafirs in the [From.GetFullBaseName]. He urges all righteous [Root.Religion.GetName] Muslims to take up arms against the depraved [New.GetTitledName] for the glory of Islam.\n\n Allah is merciful!;Le grand [Root.Religion.GetName] [Root.GetTitledFirstName] a décidé d'en appeler au Jihad contre les Kafirs de [From.GetFullBaseName]. Il presse tous les musulmans [Root.Religion.GetName] vertueux de prendre les armes contre le dépravé [New.GetTitledName] pour la gloire de l'Islam.\n\n Allah est miséricordieux ! ;Der große [Root.Religion.GetName] [Root.GetTitledFirstName] hat beschlossen, einen Jihad gegen die Giauren in [From.GetFullBaseName] auszurufen. Er ruft alle rechtschaffenen [Root.Religion.GetName] Muslime zu den Waffen, um gegen die verdorbenen [New.GetTitledName] für den Ruhm des Islam ins Feld zu ziehen.\n\n Allah ist barmherzig!;;El gran [Root.GetTitledFirstName] [Root.Religion.GetName] ha decidido convocar una Yihada contra los Kafires en el [From.GetFullBaseName]. Insta a todos los justos Musulmanes [Root.Religion.GetName] a tomar las armas contra los depravados [New.GetTitledName] por la gloria del Islam.\n\n ¡Alá es misericordioso!;;;;;;;;;x
#EVTOPTA320;Allahu Akbar!;Allahu Akbar !;Allahu Akbar!;;¡Allahu Akbar!;;;;;;;;;x
#EVTDESC322;The [Root.Religion.GetName] [Root.GetTitledFirstName] has decided to declare Jihad on the depraved heathens in the [From.GetFullBaseName]. He urges all righteous [Root.Religion.GetName] Muslims to partake in the righteous struggle against [New.GetTitledName] for the glory of Islam.\n\n Allah is great!;Le [Root.Religion.GetName] [Root.GetTitledFirstName] a décidé d'en appeler au Jihad contre les païens dépravés de [From.GetFullBaseName]. Il presse tous les musulmans [Root.Religion.GetName] vertueux de prendre les armes contre [New.GetTitledName] pour la gloire de l'Islam.\n\n Allah est grand ! ;[Root.Religion.GetName] [Root.GetTitledFirstName] hat beschlossen, einen Jihad gegen die verkommenen Ketzer in [From.GetFullBaseName] auszurufen. Er ruft alle rechtschaffenen [Root.Religion.GetName] Muslime zu den Waffen, um gegen den verdorbenen [New.GetTitledName] für den Ruhm des Islam ins Feld zu ziehen.\n\n Allah ist barmherzig!;;El [Root.GetTitledFirstName] [Root.Religion.GetName] ha decidido declarar la Yihada a los paganos depravados en el [From.GetFullBaseName]. Se insta a todos los justos Musulmanes [Root.Religion.GetName] a participar en la lucha contra [New.GetTitledName] por la gloria del Islam.\n\n ¡Alá es grande!;;;;;;;;;x
#EVTDESC323;The most righteous [Root.Religion.GetName] [Root.GetTitledFirstName] is deeply concerned with the straying people of the [From.GetFullBaseName], many of whom barely deserve being called Muslims. He urges all true ([Root.Religion.GetName]) Muslims to aid in the struggle against the heretic [New.GetTitledName] for the glory of Islam.\n\n Allah is merciful!;Le très vertueux [Root.Religion.GetName] [Root.GetTitledFirstName] est profondément inquiet de voir les gens de [From.GetFullBaseName] s'éloigner du troupeau, plusieurs d'entre eux méritant à peine le nom de musulmans. Il presse tous les véritables musulmans ([Root.Religion.GetName]) de prendre les armes contre l'hérétique [New.GetTitledName] pour la gloire de l'Islam.\n\n Allah est miséricordieux ! ;Der rechtschaffene [Root.Religion.GetName] [Root.GetTitledFirstName] ist tief besorgt über das fehlgeleitete Volk von [From.GetFullBaseName], von denen viele es kaum verdienen, Muslime genannt zu werden. Er ruft alle wahren ([Root.Religion.GetName]) Muslime zu Hilfe, um gegen den ketzerischen [New.GetTitledName] zum Ruhme des Islams zu kämpfen.\n\n Allah ist barmherzig!;;El [Root.GetTitledFirstName] [Root.Religion.GetName] más justo está profundamente preocupado con los descarriados del [From.GetFullBaseName], muchos de los cuales no merecen ser llamados Musulmanes. Insta a todos los verdaderos Musulmanes ([Root.Religion.GetName]) a ayudar en la lucha contra el hereje [New.GetTitledName] por la gloria del Islam.\n\n ¡Alá es misericordioso!;;;;;;;;;x
#EVTDESC324;The mighty [Root.GetTitledFirstName] has decided that it is time to teach [New.GetTitledName] and the believers in the dead crucified god another lesson in humility. All free [Root.Religion.GetName] men are invited to partake in the scouring of the [From.GetFullBaseName]!\n\n [Root.Religion.GetRandomGodNameCap] is with us!;Le puissant [Root.GetTitledFirstName] a décidé qu'il était temps de donner une leçon d'humilité à [New.GetTitledName] et à tous ceux qui croient au dieu mort sur la croix. Tous les hommes libres de [Root.Religion.GetName] sont invités à participer à la purification de [From.GetFullBaseName] !\n\n [Root.Religion.GetRandomGodNameCap] soit avec nous !;Der mächtige [Root.GetTitledFirstName] hat beschlossen, dass es an der Zeit ist, [New.GetTitledName] und den an einen toten, gekreuzigten Gott Glaubenden, eine weitere Lektion in Sachen Demut zu erteilen. Alle freien [Root.Religion.GetName] Männer sind aufgerufen, bei der Reinigung von [From.GetFullBaseName] zu helfen!\n\n [Root.Religion.GetRandomGodNameCap] ist mit uns!;;El poderoso [Root.GetTitledFirstName] ha decidido que es hora de enseñar a [New.GetTitledName] y a los que creen en el dios crucificado otra lección de humildad. Todos los [Root.Religion.GetName] libres están invitados a participar en la limpieza del [From.GetFullBaseName]!\n\n ¡[Root.Religion.GetRandomGodNameCap] está con nosotros!;;;;;;;;;x
#EVTOPTA324;For [Root.Religion.GetRandomGodName]!;Pour [Root.Religion.GetRandomGodName] !;Für [Root.Religion.GetRandomGodName]!;;¡Por [Root.Religion.GetRandomGodName]!;;;;;;;;;x
#EVTDESC325;[Root.GetTitledFirstName] has had a vision from [Root.Religion.GetRandomGodName], ordering [Root.GetObjectPronoun] to declare a great [Root.Religion.GetCrusadeName] on [New.GetTitledName] and the cawing followers of the mad Arab. All free [Root.Religion.GetName] men are invited to feast in their holy places!\n\n [Root.Religion.GetRandomGodNameCap] is mighty!;[Root.GetTitledFirstName] a eu une vision de [Root.Religion.GetRandomGodName], lui ordonnant de déclarer une grande [Root.Religion.GetCrusadeName] contre [New.GetTitledName] et les bruyants disciples de l'Arabe dément. Tous les hommes libres de [Root.Religion.GetName] sont invités à festoyer dans leurs lieux saints !\n\n[Root.Religion.GetRandomGodNameCap] est grand !;[Root.GetTitledFirstName] hatte eine Vision von [Root.Religion.GetRandomGodName], in der [Root.GetObjectPronoun] befohlen wurde, einen großen [Root.Religion.GetCrusadeName] gegen [New.GetTitledName] und die krächzenden Gefolgsleute des verrückten Arabers zu erklären. Alle freien [Root.Religion.GetName] Männer sind aufgerufen, an ihren heiligen Stätten zu schmausen!\n\n [Root.Religion.GetRandomGodNameCap] ist mächtig!;;[Root.GetTitledFirstName] ha tenido una visión de [Root.Religion.GetRandomGodName], ordenando a [Root.GetObjectPronoun] a declarar una gran [Root.Religion.GetCrusadeName] en [New.GetTitledName] y los ruidosos seguidores del Árabe loco. ¡Todos los hombres [Root.Religion.GetName] libres están invitados a celebrar en sus lugares sagrados!\n\n ¡[Root.Religion.GetRandomGodNameCap] es poderoso!;;;;;;;;;x
#EVTDESC326;The omens are clear - [Root.GetTitledFirstName] has declared [Root.Religion.GetCrusadeName] on [New.GetTitledName] and the followers of [New.Religion.GetRandomGodName] in the [From.GetFullBaseName]! All free [Root.Religion.GetName] men are encouraged to aid in the conquest of their holy places!\n\n [Root.Religion.GetRandomGodNameCap] will strike down their '[New.Religion.GetRandomGodName]'!;Les présages sont clairs : [Root.GetTitledFirstName] a déclaré une [Root.Religion.GetCrusadeName] à [From.GetFullBaseName] contre [New.GetTitledName] et les disciples de [New.Religion.GetRandomGodName] ! Tous les hommes libres de [Root.Religion.GetName] sont encouragés à se joindre à la reconquête de leurs lieux saints !\n\n [Root.Religion.GetRandomGodNameCap] renversera [New.Religion.GetRandomGodName] !;Die Zeichen sind eindeutig - [Root.GetTitledFirstName] hat [Root.Religion.GetCrusadeName] gegen [New.GetTitledName] und die Gefolgsleute von [New.Religion.GetRandomGodName] in [From.GetFullBaseName] ausgerufen! Alle freien [Root.Religion.GetName] Männer werden aufgefordert, bei der Eroberung ihrer heiligen Stätten zu helfen!\n\n [Root.Religion.GetRandomGodNameCap] wird [New.Religion.GetRandomGodName] vernichten!;;Los presagios son claros, [Root.GetTitledFirstName] ha declarado [Root.Religion.GetCrusadeName] en [New.GetTitledName] y los seguidores de [New.Religion.GetRandomGodName] en el [From.GetFullBaseName]! Se recomienda a todos los hombres [Root.Religion.GetName] libres que ayuden a conquistar sus lugares santos!\n\n ¡[Root.Religion.GetRandomGodNameCap] derribará a [New.Religion.GetRandomGodName]!;;;;;;;;;x
#opinion_mutual_respect;Grudging Mutual Respect;Respect mutuel à contrecœur;Widerwilliger gegenseitiger Respekt;;Respeto Mutuo Reticente;;;;;;;;;x
#GREAT_HOLY_WAR;Great Holy War;Grande guerre sainte;Großer Heiliger Krieg;;Gran Guerra Sagrada;;;;;;;;;x

# Christian missionaries -> elven diplomats offering teachings and alliance against morgoth

EVTDESC39600;[From.GetTitledFirstName], an emissary of [From.Liege.GetTitledName], has arrived in [From.Location.GetName] to teach us their ways and gain our allegiance in their war with the dark god of the North. He has little regard for our traditions, declaring them uncivilized, and he has explained in detail the horrors we shall suffer in thralldom to Angband unless we join their league.;[From.GetTitledFirstName], un prêcheur au service de [From.Liege.GetTitledName], est arrivé à [From.Location.GetName] pour répandre la parole de cette religion étrangère. Il n'a que peu d'égards envers notre vieille croyance, nous considérant comme des pécheurs, et a décrit dans le détail les horreurs que nous allons subir dans l'au-delà si nous ne nous lavons pas de nos péchés.;[From.GetTitledFirstName], ein Prediger im Dienste von [From.Liege.GetTitledName], ist in [From.Location.GetName] angekommen, um die Gesänge ihrer fremden Religion zu verbreiten. Er hält nur wenig von unserem Glauben, den er als Sünde betrachtet, und erzählte uns in vielen Details von Schrecken und Leiden, die wir im Nachleben erfahren werden, wenn wir unsere Wege nicht ändern.;;[From.GetTitledFirstName], un predicador al servicio de [From.Liege.GetTitledName] ha llegado a [From.Location.GetName] para difundir el evangelio de su religión extranjera. Tiene poco respeto por nuestra antigua fe, declarándola pecado, y ha explicado con detalle los horrores que sufriremos en la otra vida si no enmendamos nuestros caminos.;;;;;;;;;x
EVTOPTA39600;This pompous, pointy-eared...;Mon ami, nous souffrons ici-bas également, vous savez...;Es gibt auch in diesem Leben Schrecken und Leiden, mein Freund…;;También hay horrores que sufrir en esta vida, amigo…;;;;;;;;;x
EVTOPTB39600;Tell us more of [From.Religion.GetRandomGodName].;Dites-nous-en plus sur [From.Religion.GetRandomGodName].;Erzählt uns mehr von [From.Religion.GetRandomGodName].;;Cuéntanos más de [From.Religion.GetRandomGodName].;;;;;;;;;x
EVTDESC39601;[From.GetTitledFirstName] has continued sharing the wisdom of the Eldar in [From.Location.GetName], and his teachings of the Valar and other such things of wonder are inspiring more and more of our people. After speaking to one of his pupils, you have to admit that friendship with the elves might come with many advantages...;[From.GetTitledFirstName] a continué à prêcher sa religion aux gens de [From.Location.GetName] et semble attirer des foules de plus en plus nombreuses. Après avoir écouté un de ses sermons, vous admettez que cette nouvelle croyance comporte certains avantages...;[From.GetTitledFirstName] predigt weiterhin seine Religion in [From.Location.GetName], und er scheint eine stetig wachsende Zuhörerschaft zu haben. Nachdem Ihr eine seiner Predigten gehört habt, müsst Ihr zugeben, dass der neue Glaube einige Vorteile zu haben scheint…;;[From.GetTitledFirstName] ha continuado predicando su religión en [From.Location.GetName], y parece estar reuniendo a un público más y más amplio. Después de escuchar uno de sus sermones, hay que admitir que la nueva fe puede tener algunas ventajas...;;;;;;;;;x
EVTOPTA39601;The time has come to stand against the darkness.;Il est temps de se convertir au [From.Religion.GetRandomGodName].;Die Zeit ist gekommen, [From.Religion.GetRandomGodName] zu folgen.;;Ha llegado el momento de convertirse al [From.Religion.GetRandomGodName].;;;;;;;;;x
EVTOPTB39601;No, our people will be slaves of neither Angband, nor the elves! Send him away!;Non, nos vieilles croyances sont les meilleures ! Bannissez ce prêcheur !;Nein, die alten Wege sind die besten! Verbannt den Prediger!;;¡No, las viejas costumbres son mejores! ¡Desterrar al predicador!;;;;;;;;;x
EVTDESC39602;[From.GetTitledFirstName] has fallen under the sway of [FromFrom.GetTitledFirstName] and is publicly endorsing alliance with the elves. After listening to the [FromFrom.GetTitle]'s teachings, [From.GetFirstName] has completely abandoned the old migratory ways, and now wishes to stand and fight in service to [FromFrom.Religion.GetName] lords.;[From.GetTitledFirstName] est tombé(e) sous l'emprise de [FromFrom.GetTitledFirstName] et de la religion qu'il prêche. Après avoir écouté les sermons de [FromFrom.GetTitle], [From.GetFirstName] a complètement abandonné les vieilles croyances et ne prie désormais plus que [FromFrom.Religion.GetRandomGodName].;[From.GetTitledFirstName] ist unter den Einfluss von [FromFrom.GetTitledFirstName] und der Religion, die er predigt, geraten. Nachdem Lauschen der Predigten von [FromFrom.GetTitle] hat [From.GetFirstName] die alten Pfade komplett verlassen und richtet seine Gebete nun nur noch an [FromFrom.Religion.GetRandomGodName].;;[From.GetTitledFirstName] ha caído bajo la influencia de [FromFrom.GetTitledFirstName] y la religión que predica. Tras escuchar el sermón de[FromFrom.GetTitle], [From.GetFirstName] ha abandonado por completo las viejas costumbres, y ahora sólo ofrece oraciones a [FromFrom.Religion.GetRandomGodName].;;;;;;;;;x
EVTOPTA39602;The poison that emissary spreads ends here!;Ce prêcheur nous empoisonne l'existence, il faut en finir !;Das von diesem Prediger verbreitete Gift nimmt jetzt ein Ende!;;¡El veneno que propaga ese predicador termina aquí!;;;;;;;;;x
EVTOPTB39602;To each their own.;À chacun sa voie.;Jedem das Seine.;;A cada uno lo suyo.;;;;;;;;;x
EVTDESC39603;You come upon [From.GetTitledFirstName] and [FromFrom.GetTitledFirstName] wrestling like children on the ground and screaming obscenities at each another. It would seem the two emissaries have had a difference of opinion. As soon as they see you, they stop what they're doing and both immediately demand the expulsion of the other.;Vous tombez sur [From.GetTitledFirstName] et [FromFrom.GetTitledFirstName] qui se chamaillent comme des enfants, luttant au sol et se lançant des injures. Il semble que les deux prêcheurs aient un différend. Aussitôt qu'ils vous aperçoivent, ils s'arrêtent net et chacun demande l'expulsion de l'autre.;Ihr kommt hinzu, als [From.GetTitledFirstName] und [FromFrom.GetTitledFirstName] sich wie Kinder auf dem Boden wälzen und einander Obszönitäten an den Kopf werfen. Scheinbar haben die beiden Prediger eine Meinungsverschiedenheit. Als sie Euch sehen, stoppen beide und verlangen umgehend die Ausweisung des jeweils anderen.;;Te encuentras con [From.GetTitledFirstName] y [FromFrom.GetTitledFirstName] luchando como niños en el suelo y gritando obscenidades el uno al otro. Al parecer, los dos predicadores han tenido una diferencia de opiniones. Tan pronto como te ven, dejan lo que están haciendo y exigen de inmediato la expulsión del otro.;;;;;;;;;x
EVTOPTA39603;Side with [From.GetFirstName]. Banish [FromFrom.GetFirstName].;Prendre le parti de [From.GetFirstName]. Bannir [FromFrom.GetFirstName].;Steht zu [From.GetFirstName]. Verbannt [FromFrom.GetFirstName].;;A favor de [From.GetFirstName]. Desterrar a [FromFrom.GetFirstName].;;;;;;;;;x
EVTOPTB39603;Side with [FromFrom.GetFirstName]. Banish [From.GetFirstName].;Prendre le parti de [FromFrom.GetFirstName]. Bannir [From.GetFirstName].;Steht zu [FromFrom.GetFirstName]. Verbannt [From.GetFirstName].;;A favor de [FromFrom.GetFirstName]. Desterrar a [From.GetFirstName].;;;;;;;;;x
EVTOPTC39603;I refuse to have any part in this petty quarrel.;Je refuse de me mêler à ces enfantillages.;Haltet mich aus diesen lächerlichen Querelen heraus.;;Me niego a tomar parte en esta insignificante pelea.;;;;;;;;;x
EVTDESC39604;My liege, I have arrived safely in [From.Location.GetName] and the local ruler has given me permission to remain here and recruit allies to the cause. May these strange ruffians learn the wisdom in joining us against Morgoth...\n\nSigned,\n[From.GetTitledName];Mon seigneur, je suis bien arrivé à [From.Location.GetName] et le dirigeant local m'a donné la permission de rester et de prêcher la véritable foi. Que [From.Religion.GetRandomGodName] me donne la force d'endurer les manières païennes de ces sauvages...\n\nSigné,\n[From.GetTitledName];Mein Fürst, ich bin sicher in [From.Location.GetName] angekommen und der lokale Herrscher gab mir Erlaubnis, hierzubleiben und den wahren Glauben zu lehren. Möge [From.Religion.GetRandomGodName] mir die Kraft geben, die ketzerischen Wege dieser Wilden zu ertragen...\n\nGezeichnet,\n[From.GetTitledName];;Mi señor, he llegado bien a [From.Location.GetName] y el gobernante local me ha dado permiso para permanecer aquí y difundir la verdadera fe. Que [From.Religion.GetRandomGodName] me conceda la fuerza para soportar los modos paganos de estos salvajes...\n\nFirmado,\n [From.GetTitledName];;;;;;;;;x
EVTOPTA39604;Best of luck.;Bonne chance.;Viel Glück.;;Buena suerte.;;;;;;;;;x
EVTDESC39605;Soon after [FromFrom.GetTitledFirstName] arrived in [FromFrom.Location.GetName], [From.GetTitledFirstName] ordered his imprisonment. Your [Root.GetLordSpiritualName] is now languishing in the dungeons of this mannish "lord". Who can tell what the savages will do to him?;Peu après l'arrivée de [FromFrom.GetTitledFirstName] à [FromFrom.Location.GetName], [From.GetTitledFirstName] a ordonné son emprisonnement. Votre [Root.GetLordSpiritualName] croupit maintenant dans les oubliettes de ce seigneur païen. Qui sait ce que ces sauvages lui feront subir ?;Schon bald nach [FromFrom.GetTitledFirstName]s Ankunft in [FromFrom.Location.GetName] befahl [From.GetTitledFirstName] seine Gefangennahme. Euer [Root.GetLordSpiritualName] schmachtet nun im Verlies dieses heidnischen Herren. Wer weiß, was diese Wilden mit ihm anstellen werden?;;Poco después de que[FromFrom.GetTitledFirstName] llegara a [FromFrom.Location.GetName], [From.GetTitledFirstName] ordenó su encarcelamiento. Tu [Root.GetLordSpiritualName] ahora languidece en las mazmorras de este señor pagano. ¿Quién sabe lo que los salvajes van a hacer con él?;;;;;;;;;x
EVTOPTA39605;Villans!;Vils païens !;Abscheuliche Ketzer!;;¡Viles paganos!;;;;;;;;;x
EVTDESC39606;My liege, I bring good news! Thanks to my efforts, [FromFrom.GetTitledFirstName] has pledged friendship with our people. I shall return to your court forthwith, as my work here is done.\n\nSigned,\n[From.GetTitledName];Mon seigneur, j'ai de bonnes nouvelles ! Grâce à mes efforts, [FromFrom.GetTitledFirstName] a vu la lumière et s'est converti(e) à la vraie foi. Je devrais retourner à votre cour sous peu, mon travail étant terminé ici.\n\nSigné,\n[From.GetTitledName];Mein Fürst, ich bringe gute Neuigkeiten! Dank meiner Bemühungen hat [FromFrom.GetTitledFirstName] das Licht erblickt und ist zum wahren Glauben konvertiert. Ich werde umgehend an Euren Hof zurückkehren, da meine Arbeit hier getan ist.\n\nGezeichnet,\n[From.GetTitledName];;Mi señor, ¡os traigo buenas noticias! Gracias a mis esfuerzos, [FromFrom.GetTitledFirstName] ha visto la luz y se ha convertido a la fe verdadera. Voy a regresar a la corte inmediatamente, ya que mi trabajo aquí ha terminado.\n\nFirmado,\n[From.GetTitledName];;;;;;;;;x
EVTOPTA39606;More swords to use against The Enemy!;Un autre païen converti.;Ein weiterer Ketzer bekehrt.;;Otro pagano convertido.;;;;;;;;;x
EVTDESC39607;My liege, I bring bad news. Although I seemed to be making progress in encouraging [FromFrom.GetTitledFirstName] to join us in defending Middle-Earth, [FromFrom.GetSheHe] had a sudden change of heart. I have been banished from [FromFrom.Location.GetName], and I say good riddance! Let these stubborn savages suffer the eternal horror that await them in the pits of Angband!\n\nSigned,\n[From.GetTitledName];Mon seigneur, j'ai de mauvaises nouvelles. Malgré les progrès que j'ai faits pour convaincre [FromFrom.GetTitledFirstName] d'abandonner ses croyances païennes, [FromFrom.GetSheHe] a soudainement changé d'avis. J'ai été banni de [FromFrom.Location.GetName], et j'en dis : bons débarras ! Laissons ces sauvages bornés subir les horreurs qui les attendent pour l'éternité dans l'au-delà !\n\nSigné,\n[From.GetTitledName];Mein Fürst, ich bringe schlechte Neuigkeiten. Auch wenn es schien, als ob ich in der Bekehrung von [FromFrom.GetTitledFirstName], [From.GetHerHis] ketzerischen Pfade zu verlassen, Erfolg hätte, so hatte [FromFrom.GetSheHe] einen plötzlichen Sinneswandel. Ich wurde aus [FromFrom.Location.GetName] verbannt und bin nicht erbost darüber. Lasst diese sturen Wilden die ewigen Höllenqualen erleiden, die sie in der Nachwelt erwarten werden.\n\nGezeichnet,\n[From.GetTitledName];;Mi señor, os traigo malas noticias. A pesar de que parecía estar haciendo progresos alentando a  [FromFrom.GetTitledFirstName] a abandonar [From.GetHerHis] modos paganos, [FromFrom.GetSheHe] cambió de parecer. Me han desterrado de [FromFrom.Location.GetName], ¡y digo hasta nunca! ¡Que estos salvajes sufran el horror eterno que les espera en la otra vida!\n\nFirmado,\n[From.GetTitledName];;;;;;;;;x
EVTOPTA39607;Very unfortunate.;C'est malheureux.;Wie bedauerlich.;;Muy desafortunado.;;;;;;;;;x
EVTDESC39608;You have received word that [From.GetTitledFirstName] has been imprisoned by [FromFrom.GetTitledFirstName]. It seems the [FromFrom.GetTitle] took offense when your [Root.GetLordSpiritualName] recruited one of [FromFrom.GetHerHis] courtiers to our cause...;Vous venez de recevoir la nouvelle : [From.GetTitledFirstName] a été emprisonné(e) par [FromFrom.GetTitledFirstName]. Il semble que [FromFrom.GetTitle] s'est vexé(e) quand votre [Root.GetLordSpiritualName] a converti un de ses courtisans païens.;Euch wurde berichtet, dass [From.GetTitledFirstName] von [FromFrom.GetTitledFirstName] gefangen genommen wurde. Scheinbar nahm [FromFrom.GetTitle] es übel, als Euer [Root.GetLordSpiritualName] einen [FromFrom.GetHerHis] Höflinge aus der Ketzerei konvertierte.;;Has recibido noticias de que [From.GetTitledFirstName] ha sido encarcelado por [FromFrom.GetTitledFirstName]. Al parecer, el [FromFrom.GetTitle] se ofendió cuando tu [Root.GetLordSpiritualName] convirtió a uno de [FromFrom.GetHerHis] cortesanos lejos de paganismo.;;;;;;;;;x
EVTOPTA39608;That fool!;Cet imbécile devrait dire merci !;Dieser Narr sollte eher dankbar sein!;;¡Ese tonto debería estar agradecido!;;;;;;;;;
EVTDESC39609;My liege, that vile savage [FromFrom.GetTitledFirstName] has banished me from [FromFrom.GetHerHis] lands! I got into a minor... dispute with another elf who was there to seek allegiance at the behest of another lord, and [FromFrom.GetFirstName] foolishly took his side.\n\nSigned,\n[From.GetTitledName];Mon seigneur, le vil sauvage [FromFrom.GetTitledFirstName], m'a banni de ses terres ! J'ai eu une petite... dispute avec un prêcheur qui était présent pour répandre sa foi pour le compte d'un autre seigneur et [FromFrom.GetFirstName] a sans raison pris son parti.\n\nSigné,\n[From.GetTitledName];Mein Fürst, dieser abscheuliche Wilde [FromFrom.GetTitledFirstName] hat mich aus [FromFrom.GetHerHis] Ländereien verbannt! Ich hatte einen… kleinen Disput mit einem Prediger, der dort seinen Glauben im Auftrage eines anderen Herren verbreiten wollte, und [FromFrom.GetFirstName] hat sich törichterweise auf dessen Seite gestellt.\n\nGezeichnet,\n[From.GetTitledName];;Mi señor, ese vil salvaje [FromFrom.GetTitledFirstName] me ha desterrado de [FromFrom.GetHerHis] tierras! Me metí en una pequeña... disputa con un predicador que estaba allí para difundir su fe, a petición de otro señor, y [FromFrom.GetFirstName] tontamente se puso de su lado.\n\nFirmado,\n[From.GetTitledName];;;;;;;;;x
EVTOPTA39609;That will cost [FromFrom.GetHerHim]!;[FromFrom.GetSheHe] va me le payer !;Das wird [FromFrom.GetHerHim] einiges kosten!;;¡Eso costará caro a [FromFrom.GetHerHim]!;;;;;;;;;x
opinion_imprisoned_missionary;Imprisoned Emissary;Missionnaire emprisonné;Gefangener Missionar;;Misionero Encarcelado;;;;;;;;;x
opinion_allowed_missionary;Allowed Emissary;Missionnaire autorisé;Zugelassener Missionar;;Misionero Permitido;;;;;;;;;x
opinion_banished_missionary;Banished Emissary;Missionnaire banni;Verbannter Missionar;;Misionero Desterrado;;;;;;;;;x
opinion_sent_preacher;Sent Unsolicited Emissary;Envoyé un prêcheur non sollicité;Unerwünschten Prediger entsandt;;Predicador No Solicitado Enviado;;;;;;;;;x
preacher_imprisoned;You throw the emissary into your dungeons.;Vous jetez le prêcheur aux oubliettes.;Ihr werft den Prediger in Euer Verlies.;;Lanzas al predicador a tus mazmorras.;;;;;;;;;x
preacher_allowed;You allow the emissary to continue his teachings.;Vous autorisez le prêcheur à poursuivre sa mission.;Ihr gestattet dem Prediger, mit seiner Missionarsarbeit fortzufahren.;;Permites al predicador continuar con su trabajo misionero.;;;;;;;;;x
preacher_banished;You banish the emissary from your lands.;Vous bannissez le prêcheur de vos terres.;Ihr verbannt den Prediger aus Euren Landen.;;Destierras al predicador de tus tierras.;;;;;;;;;x
preacher_convert;You and your closest family become elf-friends, and a new elven advisor appears at your court.;Vos proches parents et vous vous êtes convertis à une nouvelle croyance et un nouveau conseiller religieux apparaît à votre cour.;Ihr und Eure nächsten Verwandten konvertieren zum neuen Glauben und ein neuer religiöser Ratgeber erscheint an Eurem Hofe.;;Tú y tu familia cercana os convertís a la nueva fe, y un nuevo tutor aparece en tu corte.;;;;;;;;;x
opinion_did_not_support_preacher;Sided Against My Emissary;S'est opposé à mon clerc;Gegen meinen Kleriker;;En Contra de Mi Clérigo;;;;;;;;;x
opinion_supported_preacher;Sided With My Emissary;A pris le parti de mon clerc;Auf der Seite meines Klerikers;;A Favor de Mi Clérigo;;;;;;;;;x
#RELIGIOUS_TITLE_CREATION;Create $TITLE$;Créer $TITLE$;$TITLE$ erschaffen;;Crear $TITLE$;;;;;;;;;x
EVTDESC39650;You have arrived at [Root.Location.GetName] to spead knowledge and tidings of friendship, in the hopes of gaining an ally against morgoth.;Vous arrivez à [Root.Location.GetName] pour convertir la population locale à la véritable foi.;Ihr seid in [Root.Location.GetName] angekommen, um die lokale Bevölkerung zum wahren Glauben zu konvertieren.;;Has llegado a [Root.Location.GetName] para convertir a la población local a la verdadera fe.;;;;;;;;;x
EVTOPTA39650;Stand with us and fight before it is too late, secondborn!;Païens, tournez-vous vers le [Root.Religion.GetRandomGodName] avant qu'il ne soit trop tard !;Akzeptiert [Root.Religion.GetRandomGodName] bevor es zu spät ist, Ungläubige!;;Abrazad el [Root.Religion.GetRandomGodName] antes de que sea demasiado tarde, ¡paganos!;;;;;;;;;x
EVTTOOLTIP39600;Informed of your arrival.;Informés de votre arrivée.;Über Eure Ankunft informiert.;;Informado de tu llegada.;;;;;;;;;x
