#CODE;ENGLISH;FRENCH;GERMAN;SPANISH;ITALIAN;;x
c_nan_laeglin;Nan Laeglin;Nan Laeglin;;;Nan Laeglin;;x
c_nan_laeglin_adj;Laeglinrim;Laeglinrim;;;Laeglinrim;;x
c_fordirith;Fordirith;Fordirith;;;Fordirith;;x
c_fordirith_adj;Fordirithrim;Fordirithrim;;;Fordirithrim;;x
c_esteldin;Esteldin;Esteldin;;;Esteldin;;x
c_esteldin_adj;Esteldinrim;Esteldinrim;;;Esteldinrim;;x
c_maenthirost;Maenthirost;Maenthirost;;;Maenthirost;;x
c_maenthirost;Maenthirostrim;Maenthirostrim;;;Maenthirostrim;;x
c_sauron_shadow;Sauron's Shadow;l'Ombre de Sauron;;;Sauron's Shadow;;x
c_sauron_shadow_adj;Sauron's Shadow;l'Ombre de Sauron;;;Sauron's Shadow;;x
c_cirith_mirhlim;Uthrael Beoac;Uthrael Beoac;;;Uthrael Beoac;;x
c_cirith_mirhlim_adj;Beoacrim;Beoacrim;;;Beoacrim;;x
c_cirith_himmimond;Cirith Himninond;Cirith Himninond;;;Cirith Himninond;;x
c_cirith_himmimond_adj;Himninondrim;Himninondrim;;;Himninondrim;;x
c_azanulimbar_dum;Azanulimbar-Dum;Azanulimbar-Dum;;;Azanulimbar-Dum;;x
c_azanulimbar_dum;Azanulimbarim;Azanulimbarim;;;Azanulimbarim;;x
c_gothol_zigil;Gothol-zigil;Gothol-zigil;;;Gothol-zigil;;x
c_gothol_zigil_adj;Dáinrim;Dáinrim;;;Dáinrim;;x
c_withered_heath;Sarch nia Linquelíë;Sarch nia Linquelíë;;;Sarch nia Linquelíë;;x
c_withered_heath_adj;Linquelíërim;Linquelíërim;;;Linquelíërim;;x
c_cirith_auris;Thakalgund;Thakalgund;;;Thakalgund;;x
c_cirith_auris_adj;Thakalgundrim;Thakalgundrim;;;Thakalgundrim;;x
c_tol_fuin;Tol Fuin;Tol Fuin;;;Tol Fuin;;x
c_tol_fuin_desc;Fuinrim;Fuinrim;;;Fuinrim;;x
c_tol_morwen;Tol Morwen;Tol Morwen;;;Tol Morwen;;x
c_tol_morwen_desc;Morwenrim;Morwenrim;;;Morwenrim;;x
c_meneltarma;Meneltarma;Meneltarma;;;Meneltarma;;x
c_meneltarma_desc;Meneltarmrim;Meneltarmrim;;;Meneltarmrim;;x
c_entamundo;Entamundo;Entamundo;;;Entamundo;;x
c_entamundo_adj;Entamundorim;Entamundorim;;;Entamundorim;;x
c_narik_zadan;Narik-Zadan;Narik-Zadan;;;Narik-Zadan;;x
c_narik_zadan_adj;Narikrim;Narikrim;;;Narikrim;;x
c_nykkea;Nykkea;Nykkea;;;Nykkea;;x
c_nykkea_adj;Nykkearim;Nykkearim;;;Nykkearim;;x
c_urezayan;Ûrêzâyan;Ûrêzâyan;;;Ûrêzâyan;;x
c_urezayan_adj;Ûrêzâyanrim;Ûrêzâyanrim;;;Ûrêzâyanrim;;x
c_sarnak_hor;Sarnak Hôr;Sarnak Hôr;;;Sarnak Hôr;;x
c_sarnak_hor_adj;Hôrim;Hôrim;;;Hôrim;;x
c_anballukhor;Hazaj Tollin;Hazaj Tollin;;;Hazaj Tollin;;x
c_anballukhor_adj;Tollinrim;Tollinrim;;;Tollinrim;;x
c_zimrenzil;Zimrenzil;Zimrenzil;;;Zimrenzil;;x
c_zimrenzil_adj;Zimrenzilrim;Zimrenzilrim;;;Zimrenzilrim;;x
c_abarrukh;Abarrukh;Abarrukh;;;Abarrukh;;x
c_abarrukh_adj;Abarrukhrim;Abarrukhrim;;;Abarrukhrim;;x
c_urud_an_kibil;Urud an-Kibil;Urud an-Kibil;;;Urud an-Kibil;;x
c_urud_an_kibil_adj;Urudrim;Urudrim;;;Urudrim;;x
c_nilulonde;Nilulonde;Nilulonde;;;Nilulonde;;x
c_nilulonde_adj;Nilulonderim;Nilulonderim;;;Nilulonderim;;x
c_forovirkain;Forovirkain;Forovirkain;;;Forovirkain;;x
c_forovirkain_desc;Forovirkrim;Forovirkrim;;;Forovirkrim;;x
c_lokosin;Lókosir;Lókosir;;;Lókosir;;x
c_lokosin;Lókosirim;Lókosirim;;;Lókosirim;;x
c_helkasiril;Helkasiril;Helkasiril;;;Helkasiril;;x
c_helkasiril;Helkasirim;Helkasirim;;;Helkasirim;;x
c_uluimur;Taur Romen;Taur Romen;;;Taur Romen;;x
c_uluimur_adj;Taur Romenrim;Taur Romenrim;;;Taur Romenrim;;x
c_logath;Logathavuld;Logathavuld;;;Logathavuld;;x
c_logath_adj;Logathavuldrim;Logathavuldrim;;;Logathavuldrim;;x
c_srzel_kain;Srzel-Kain;Srzel-Kain;;;Srzel-Kain;;x
c_srzel_kain_adj;Srzek;Srzek;;;Srzek;;x
c_ilanin;Ilanin;Ilanin;;;Ilanin;;x
c_ilanin_adj;Ilaninrim;Ilaninrim;;;Ilaninrim;;x
c_riavod;Riavod;Riavod;;;Riavod;;x
c_riavod_adj;Riavodrim;Riavodrim;;;Riavodrim;;x
c_uldonavan;Uldonavan;Uldonavan;;;Uldonavan;;x
c_uldonavan_adj;Uldonavanrim;Uldonavanrim;;;Uldonavanrim;;x
c_buhr_dorwinion;Burh Dorwinion;Burh Dorwinion;;;Burh Dorwinion;;x
c_buhr_dorwinion_adj;Burh Dorwinionrim;Burh Dorwinionrim;;;Burh Dorwinionrim;;x
c_dorwinion_hills;Burh Ermanarikis;Burh Ermanarikis;;;Burh Ermanarikis;;x
c_dorwinion_hills;Burh Ermanarikisrim;Burh Ermanarikisrim;;;Burh Ermanarikisrim;;x
c_othlehed;Othlebed;Othlebed;;;Othlebed;;x
c_othlehed_adj;Othlebedrim;Othlebedrim;;;Othlebedrim;;x
c_rintark;Rintark;Rintark;;;Rintark;;x
c_rintark_adj;Rintarkrim;Rintarkrim;;;Rintarkrim;;x
c_kas_ham;Kas Ham;Kas Ham;;;Kas Ham;;x
c_kas_ham_adj;Hamrim;Hamrim;;;Hamrim;;x
c_siakab;Siakab;Siakab;;;Siakab;;x
c_siakab_adj;Siakabrim;Siakabrim;;;Siakabrim;;x
c_sicanna;Sicanna;Sicanna;;;Sicanna;;x
c_sicanna_adj;Sicannarim;Sicannarim;;;Sicannarim;;x
c_buhr_harmal;Burh Harmal;Burh Harmal;;;Burh Harmal;;x
c_buhr_harmal_adj;Burh Harmalrim;Burh Harmalrim;;;Burh Harmalrim;;x
c_kopanzke;Kopankze;Kopankze;;;Kopankze;;x
c_kopanzke_adj;Kopankzerim;Kopankzerim;;;Kopankzerim;;x
c_janprok;Janprok;Janprok;;;Janprok;;x
c_janprok_adj;Janprokrim;Janprokrim;;;Janprokrim;;x
c_ered_harmal;Harmaghdad;Harmaghdad;;;Harmaghdad;;x
c_ered_harmal_adj;Harmaghdadrim;Harmaghdadrim;;;Harmaghdadrim;;x
c_dor_rhunen;Ursh Lanna;Ursh Lanna;;;Ursh Lanna;;x
c_dor_rhunen_adj;Ursh Lannarim;Ursh Lannarim;;;Ursh Lannarim;;x
c_thrumav;Thrumav;Thrumav;;;Thrumav;;x
c_thrumav_adj;Trumavrim;Trumavrim;;;Trumavrim;;x
c_burh_rhovan;Burh Rhovan;Burh Rhovan;;;Burh Rhovan;;x
c_burh_rhovan_adj;Burh Rhovanrim;Burh Rhovanrim;;;Burh Rhovanrim;;x
c_tirith_thoron;Tirith Thoron;Tirith Thoron;;;Tirith Thoron;;x
c_tirith_thoron_adj;Tirith Thoronrim;Tirith Thoronrim;;;Tirith Thoronrim;;x
c_carn_rhoron;Carn Rhoron;Carn Rhoron;;;Carn Rhoron;;x
c_carn_rhoron_adj;Carn Rhoronrim;Carn Rhoronrim;;;Carn Rhoronrim;;x
c_khurvasagh;Khurvasagh;Khurvasagh;;;Khurvasagh;;x
c_khurvasagh_adj;Khurvasaghrim;Khurvasaghrim;;;Khurvasaghrim;;x
c_sagath;Sagath;Sagath;;;Sagath;;x
c_sagath_adj;Sagathrim;Sagathrim;;;Sagathrim;;x
c_buhr_avuld;Burh Avuld;Burh Avuld;;;Burh Avuld;;x
c_buhr_avuld_adj;Avuldrim;Avuldrim;;;Avuldrim;;x
c_buhr_ermanarikis;Sagathaburh;Sagathaburh;;;Sagathaburh;;x
c_buhr_ermanarikis_adj;Sagathaburhrim;Sagathaburhrim;;;Sagathaburhrim;;x
c_athav;Athav;Athav;;;Athav;;x
c_athav_adj;Athavrim;Athavrim;;;Athavrim;;x
c_kas_rhun;Kas Rhûn;Kas Rhûn;;;Kas Rhûn;;x
c_kas_rhun_adj;Kas Rhûnrim;Kas Rhûnrim;;;Kas Rhûnrim;;x
c_rhunavuld;Rhûnavuld;Rhûnavuld;;;Rhûnavuld;;x
c_rhunavuld_adj;Rhûnavuldrim;Rhûnavuldrim;;;Rhûnavuldrim;;x
c_khundolan;Khundolan;Khundolan;;;Khundolan;;x
c_khundolan_adj;Khundolanrim;Khundolanrim;;;Khundolanrim;;x
c_diluvuld;Diluvuld;Diluvuld;;;Diluvuld;;x
c_diluvuld_adj;Diluvuldrim;Diluvuldrim;;;Diluvuldrim;;x
c_thoropar;Thoropar;Thoropar;;;Thoropar;;x
c_thoropar_adj;Thoroparim;Thoroparim;;;Thoroparim;;x
c_ilapar;Ilapar;Ilapar;;;Ilapar;;x
c_ilapar_adj;Ilaparim;Ilaparim;;;Ilaparim;;x
c_lest;Lest;Lest;;;Lest;;x
c_lest_adj;Lestrim;Lestrim;;;Lestrim;;x
c_dilgul;Dilgul;Dilgul;;;Dilgul;;x
c_dilgul_adj;Dilgulrim;Dilgulrim;;;Dilgulrim;;x
c_mistrand;Mistrand;Mistrand;;;Mistrand;;x
c_mistrand_adj;Mistrandrim;Mistrandrim;;;Mistrandrim;;x
c_dor_khistis;Dor Khistis;Dor Khistis;;;Dor Khistis;;x
c_dor_khistis_adj;Kistisrim;Kistisrim;;;Kistisrim;;x
c_gathod;Gathod;Gathod;;;Gathod;;x
c_gathod_adj;Gathodrim;Gathodrim;;;Gathodrim;;x
c_uldovhar;Uldovhar;Uldovhar;;;Uldovhar;;x
c_uldovhar_adj;Uldovharim;Uldovharim;;;Uldovharim;;x
c_kugavod;Kugavod;Kugavod;;;Kugavod;;x
c_kugavod_adj;Kugavodrim;Kugavodrim;;;Kugavodrim;;x
c_kelepar;Kelepar;Kelepar;;;Kelepar;;x
c_kelepar_adj;Keleparim;Keleparim;;;Keleparim;;x
c_agasha_dag;Agasha Dag;Agasha Dag;;;Agasha Dag;;x
c_agasha_dag;Agasharim;Agasharim;;;Agasharim;;x
c_mispar;Mispar;Mispar;;;Mispar;;x
c_mispar_adj;Misparim;Misparim;;;Misparim;;x
c_nuruvan;Nuruvan;Nuruvan;;;Nuruvan;;x
c_nuruvan_ADJ;Nuruvanrim;Nuruvanrim;;;Nuruvanrim;;x
c_dor_rhovanion;Dor Rhovanion;Dor Rhovanion;;;Dor Rhovanion;;x
c_dor_rhovanion_adj;Dor Rhovanionrim;Dor Rhovanionrim;;;Dor Rhovanionrim;;x
c_rumavuld;Rumavuld;Rumavuld;;;Rumavuld;;x
c_rumavuld_adj;Rumavuldrim;Rumavuldrim;;;Rumavuldrim;;x
c_burh_santhis;Burh Sauthis;Burh Sauthis;;;Burh Sauthis;;x
c_burh_santhis_adj;Burh Sauthisrim;Burh Sauthisrim;;;Burh Sauthisrim;;x
c_buhr_waldmarhis;Burh Waldmarhis;Burh Waldmarhis;;;Burh Waldmarhis;;x
c_buhr_waldmarhis_adj;Burh Waldmarhisrim;Burh Waldmarhisrim;;;Burh Waldmarhisrim;;x
c_burh_widu;Burh Widu;Burh Widu;;;Burh Widu;;x
c_burh_widu_adj;Burh Widurim;Burh Widurim;;;Burh Widurim;;x
c_baraz_duban;Baraz Duban;Baraz Duban;;;Baraz Duban;;x
c_baraz_duban_adj;Barazrim;Barazrim;;;Barazrim;;x
c_duban_nala;Duban Nala;Duban Nala;;;Duban Nala;;x
c_duban_nala_ADJ;Dubanrim;Dubanrim;;;Dubanrim;;x
c_ehwathr;Ehwathr;Ehwathr;;;Ehwathr;;x
c_ehwathr_adj;Ehwathrim;Ehwathrim;;;Ehwathrim;;x
c_south_celduin;Burh Celduin;Burh Celduin;;;Burh Celduin;;x
c_south_celduin_adj;Burh Celduinrim;Burh Celduinrim;;;Burh Celduinrim;;x
c_buhr_alge;Burh Alge;Burh Alge;;;Burh Alge;;x
c_buhr_alge_adj;Burh Algerim;Burh Algerim;;;Burh Algerim;;x
c_buhr_marhlinge;Burh Marhlinge;Burh Marhlinge;;;Burh Marhlinge;;x
c_buhr_marhlinge_adj;Burh Marhlingerim;Burh Marhlingerim;;;Burh Marhlingerim;;x
c_lhun;Gobel Lhûn;Gobel Lhûn;;;Gobel Lhûn;;x
c_lhun_adj;Lhûnrim;Lhûnrim;;;Lhûnrim;;x
c_ascahiriand;Ascahiriand;Ascahiriand;;;Ascahiriand;;x
c_ascahiriand_adj;Ascahiriandrim;Ascahiriandrim;;;Ascahiriandrim;;x
c_sukh_akhor;Sukh Akhôr;Sukh Akhôr;;;Sukh Akhôr;;x
c_sukh_akhor_adj;Akhôrim;Akhôrim;;;Akhôrim;;x
c_kas_shafra;Kas Shafra;Kas Shafra;;;Kas Shafra;;x
c_kas_shafra_adj;Shafrarim;Shafrarim;;;Shafrarim;;x
c_sook_oda;Sook Oda;Sook Oda;;;Sook Oda;;x
c_sook_oda_adj;Odarim;Odarim;;;Odarim;;x
c_kiba;Kiba;Kiba;;;Kiba;;x
c_kiba_adj;Kibarim;Kibarim;;;Kibarim;;x
c_an_pharaz;An Pharaz;An Pharaz;;;An Pharaz;;x
c_an_pharaz_adj;Pharazrim;Pharazrim;;;Pharazrim;;x
c_bur_baklin;Bur Baklin;Bur Baklin;;;Bur Baklin;;x
c_bur_baklin_adj;Baklinrim;Baklinrim;;;Baklinrim;;x;;;;;;;
c_an_tarim;An Tarim;An Tarim;;;An Tarim;;x;;;;;;;
c_an_tarim_adj;Tarimrim;Tarimrim;;;Tarimrim;;x;;;;;;;
c_an_abar;An Abar;An Abar;;;An Abar;;x;;;;;;;
c_an_abar_adj;Abarim;Abarim;;;Abarim;;x;;;;;;;
c_an_zalim;An Zalim;An Zalim;;;An Zalim;;x;;;;;;;
c_an_zalim_adj;Zalimrim;Zalimrim;;;Zalimrim;;x;;;;;;;
c_an_karagmir;An Karagmir;An Karagmir;;;An Karagmir;;x;;;;;;;
c_an_karagmir_adj;Karagmirim;Karagmirim;;;Karagmirim;;x;;;;;;;
c_towerhills;Tower Hills;Tower Hills;;;Tower Hills;;x;;;;;;;
c_forestweb;Forest Web;Forest Web;;;Forest Web;;x;;;;;;;
c_carrock;Carrock;Carrock;;;Carrock;;x;;;;;;;
c_stonefoot;Lôni;Lôni;;;;;x;;;;;;;x
c_lower_stonefoot;Fengûr;Fengûr;;;;;x;;;;;;;x
