#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
LEDGER_SORT_DELAYED;?Click to sort using this column?;?Cliquez pour trier cette colonne?;?Zum Sortieren nach dieser Spalte hier klicken?;;?Clic para ordenar usando esta columna?;;;;;;;;;x
EVTOPTA80054;Damn these peasants!;Maudits soient ces paysans !;Verdammtes Bauerngesindel!;;?l diablo con esos campesinos!;;;;;;;;;x
EVTDESC80055;The people in [From.GetName] will no longer let themselves be ruled by foreigners! The peasant rebels controlling the province have defected and sworn allegiance to [From.County.Holder.GetTitledName]!;La population de [From.GetName] ne veut plus ?re gouvern? par quelqu'un appartenant ?une autre religion ! Les paysans rebelles contr?ant la province ont fait d?ection et ont pr??all?eance ?[From.County.Holder.GetTitledName] !;Die Menschen in [From.GetName] m?hten sich nicht l?ger der Herrschaft eines ?ngl?bigen?F?sten beugen! Die aufst?dischen Bauern, welche die Provinz kontrollieren, sind abtr?nig geworden und haben [From.County.Holder.GetTitledName] Gefolgschaft geschworen!;;?a gente de [From.GetName] no permitir?que siga gobern?dolos un l?er que pertenece a otra religi?! ?os campesinos rebeldes que controlan la provincia han desertado y juran lealtad a [From.County.Holder.GetTitledName]!;;;;;;;;;x
EVTDESC80056;Feeling estranged due to cultural differences in [FromFrom.Holder.Liege.PrimaryTitle.GetName], the peasant rebels of [FromFrom.GetName] have defected and sworn allegiance to [From.County.Holder.GetTitledName]!;Se sentant mis ?l'?art ?cause de diff?ences culturelles au c?r de [FromFrom.Holder.Liege.PrimaryTitle.GetName], les paysans rebelles de [FromFrom.GetName] ont fait d?ection et ont pr??all?eance ?[From.County.Holder.GetTitledName] !;Aufgrund der un?erbr?kbaren kulturellen Unterschiede in [FromFrom.Holder.Liege.PrimaryTitle.GetName] haben die aufst?dischen Bauern in [FromFrom.GetName] einem neuen F?sten, [From.County.Holder.GetTitledName], die Treue geschworen!;;?arginados por las diferencias culturales en [FromFrom.Holder.Liege.PrimaryTitle.GetName], los campesinos rebeldes de [FromFrom.GetName] han desertado y juran lealtad a [From.County.Holder.GetTitledName]!;;;;;;;;;x
#EVTDESC80057;Feeling little loyalty to the far off ruler of [FromFrom.Holder.Liege.PrimaryTitle.GetName], the peasant rebels of [FromFrom.GetName] have defected and sworn allegiance to [From.County.Holder.GetTitledName]!;N'?ant que peu fid?es au souverain lointain de [FromFrom.Holder.Liege.PrimaryTitle.GetName], les paysans rebelles ont fait d?ection et ont pr??all?eance ?[From.County.Holder.GetTitledName] !;Aufgrund der r?mlichen Distanz zu Ihrem Lehnsherren im [FromFrom.Holder.Liege.PrimaryTitle.GetName] haben die aufst?dischen Bauern in [FromFrom.GetName] einem neuen F?sten, [From.County.Holder.GetTitledName], die Treue geschworen!;;?ebido a la poca fidelidad que les inspira el distante l?er de [FromFrom.Holder.Liege.PrimaryTitle.GetName], los campesinos rebeldes de [FromFrom.GetName] han desertado y juran lealtad a [From.County.Holder.GetTitledName]!;;;;;;;;;x
EVTDESC80060;The people in [Root.GetName] will no longer let themselves be ruled by a foreigner! The peasant rebels controlling the province have defected and sworn allegiance to another ruler!;La population de [From.GetName] ne veut plus ?re gouvern? par quelqu'un appartenant ?une autre religion ! Les paysans rebelles contr?ant la province ont fait d?ection et ont pr??all?eance ?un autre souverain !;Die Menschen in [Root.GetName] m?hten sich nicht l?ger der Herrschaft eines ?ngl?bigen?F?sten beugen! Die aufst?dischen Bauern, welche die Provinz kontrollieren, sind abtr?nig geworden und haben einem anderen F?sten Gefolgschaft geschworen!;;?a gente de [Root.GetName] no permitir?que siga gobern?dolos un l?er que pertenece a otra religi?! ?os campesinos rebeldes que controlan la provincia han desertado y juran lealtad a otro l?er!;;;;;;;;;x
#EVTOPTA80060;Outrages!;Outrage !;Unerh?t!;;?gravio!;;;;;;;;;x
EVTDESC80061;Feeling estranged due to cultural differences in [Root.Holder.Liege.PrimaryTitle.GetName], the peasant rebels of [Root.GetName] have defected and sworn allegiance to another ruler!;Se sentant mis ?l'?art ?cause de diff?ences culturelles au c?r de [FromFrom.Holder.Liege.PrimaryTitle.GetName], les paysans rebelles de [FromFrom.GetName] ont fait d?ection et ont pr??all?eance ?un autre souverain !;Aufgrund der un?erbr?kbaren kulturellen Unterschiede in [Root.Holder.Liege.PrimaryTitle.GetName] haben die aufst?dischen Bauern in [Root.GetName] einem neuen Herrscher die Treue geschworen!;;?arginados por las diferencias culturales en [Root.Holder.Liege.PrimaryTitle.GetName], los campesinos rebeldes de [Root.GetName] han desertado y juran lealtad a otro l?er!;;;;;;;;;x
#EVTDESC80062;Feeling little loyalty to the far off ruler of [Root.Holder.Liege.PrimaryTitle.GetName], the peasant rebels of [Root.GetName] have defected and sworn allegiance to another ruler!;N'?ant que peu fid?es au souverain lointain de [FromFrom.Holder.Liege.PrimaryTitle.GetName], les paysans rebelles ont fait d?ection et ont pr??all?eance ?un autre souverain !;Aufgrund der r?mlichen Distanz zu Ihrem Lehnsherren im [Root.Holder.Liege.PrimaryTitle.GetName] haben die aufst?dischen Bauern in [Root.GetName] einem neuen Herrscher die Treue geschworen!;;?ebido a la poca fidelidad que les inspira el distante l?er de [Root.Holder.Liege.PrimaryTitle.GetName], los campesinos rebeldes de [Root.GetName] han desertado y juran lealtad a otro l?er!;;;;;;;;;x
EVTDESC80058;Tired of their old ruler, the peasant rebels of [Root.GetName] have defected and sworn allegiance to me!;Lass? de leur vieux souverain, les paysans rebelles de [Root.GetName] ont fait d?ection et m'ont pr??all?eance !;Der Herrschaft ihres alten Lehnsherren m?e geworden, haben die abtr?nigen Bauern in [Root.GetName] Eurer Majest? die Treue geschworen!;;?ansados de su antiguo l?er, los campesinos rebeldes de [Root.GetName] han desertado y me juran lealtad!;;;;;;;;;x
EVTOPTA80058;Excellent! Or is it...?;Excellent ! Quoique, l'est-ce vraiment?;Vortrefflich! Oder etwa nicht??;;?xcelente! ? quiz? no...?;;;;;;;;;x
EVTDESC2100;My [GetFromRelation] [From.GetTitledFirstName] is turning into an arrogant little braggart. I might have to rein [From.GetHerHim] in a bit.;Mon [GetFromRelation] [From.GetTitledFirstName] est en train de devenir un petit fanfaron pr?entieux. Il se peut que j'ai ?[From.GetHerHim] calmer un peu.;Mein [GetFromRelation] [From.GetTitledFirstName] neigt immer mehr zu Arroganz und Prahlerei. Ich muss die Z?el wohl etwas straffer ziehen.;;Mi [GetFromRelation] [From.GetTitledFirstName] se est?convirtiendo en un peque? y arrogante fanfarr?. Tal vez deber? frenarle un poco.;;;;;;;;;x
EVTOPTA2100;No, [From.GetSheHe] has reason to be proud;Non, [From.GetSheHe] a bien raison de ressentir de la fiert?!;Keineswegs, [From.GetSheHe] ist zurecht stolz;;No, [From.GetSheHe] tiene razones para sentir orgullo;;;;;;;;;x
EVTOPTB2100;That will be cured by the birch.;Cela se r?lera par le fouet.;Die Rute wird es richten.;;Eso se cura con unos azotes.;;;;;;;;;x
EVTOPTC2100;Tell [From.GetHerHim], 'Pride goeth before fall';Dites-lui que ?L'arrogance pr??e la chute. ?;[From.GetHerHim] erkl?en, dass 'Hochmut f? gew?nlich vor dem Fall' kommt.;;Decirle a [From.GetHerHim], 'El orgullo precede a la ca?a';;;;;;;;;x
#EVTOPTD2100;] will cure [From.GetHerHim] of [From.GetHerHis] sin!;[Root.Religion.GetRandomGodName] [From.GetHerHim] gu?ira de son p?h?!;[Root.Religion.GetRandomGodName] wird [From.GetHerHim] von [From.GetHerHis] S?de abbringen!;;?Root.Religion.GetRandomGodName] le curar?de su pecado!;;;;;;;;;x
EVTOPTB2060;Beat some respect into [From.GetHerHim]!;Frappez-[From.GetHerHim] pour lui apprendre un peu le respect !;[From.GetHerHimCap] Respekt einbl?en!;;? [From.GetHerHim] habr?que inculcarle el respeto a porrazos!;;;;;;;;;x
EVTOPTC2060;Talk to [From.GetHerHim] about kindness;Parlez-lui de gentillesse.;Mit [From.GetHerHim] ?er die Vorteile der N?hstenliebe sprechen;;Hablarle a [From.GetHerHim] sobre la bondad;;;;;;;;;x
EVTDESC3436;It was a rather trivial matter that I wanted [From.GetTitledFirstName] to solve, an argument between a lowly farmer and myself. The farmer claimed I should pay for the damage caused to his house by my cow.;C'?ait une affaire bien insignifiante que je voulais demander ?[From.GetTitledFirstName] de r?ler, une querelle entre un modeste fermier et moi-m?e. Le fermier a pr?endu que je devais le d?ommager pour les d??s que ma vache a caus? ?sa maison.;Im Grunde genommen war es blo?eine Sache von geringer Wichtigkeit, mit der ich mich an [From.GetTitledFirstName] wandte, eine einfache Grenzstreitigkeit zwischen mir und einem Bauern. Der Bauer verlangte von mir, ich solle f? den Schaden, den meine Kuh an seinem Haus verursacht habe, aufkommen.;;Era un asunto sin importancia que yo esperaba que [From.GetTitledFirstName] me ayudase a resolver, una discusi? que tuve con un granjero de baja estofa. Seg? el granjero yo deb? pagarle los destrozos que mi vaca hab? ocasionado en su casa.;;;;;;;;;x
REBELS_SPAWNED_SETUP;Rebels appeared in a province;Des rebelles sont apparus dans une province.;Aufst?dische sind in die Provinz eingedrungen;;Han aparecido rebeldes en una provincia;;;;;;;;;x
REBELS_SPAWNED_LOG;The peasants have revolted in $#PROV$;Les paysans se sont soulev? dans la province de $#PROV$;Die Bauern in $#PROV$ haben sich erhoben;;Los campesinos de $#PROV$ se han sublevado;;;;;;;;;x
EVTNAME62000;Successful Sally by the Defender;L'assi??a r?ssi sa sortie.;Erfolgreicher Ausfall der Belagerten;;La salida ofensiva del defensor ha tenido ?ito;;;;;;;;;x
EVTNAME62001;Successful Sally by the Defender;L'assi??a r?ssi sa sortie.;Erfolgreicher Ausfall der Belagerten;;La salida del defensor ha tenido ?ito;;;;;;;;;x
EVTNAME62002;Failed Sally by the Defender;L'assi??n'a pas r?ssi sa sortie.;Erfolgloser Ausfall der Belagerten;;La salida del defensor ha fracasado;;;;;;;;;x
EVTNAME62003;Failed Sally by the Defender;L'assi??n'a pas r?ssi sa sortie.;Erfolgloser Ausfall der Belagerten;;La salida del defensor ha fracasado;;;;;;;;;x
EVTNAME62004;Intrigue Slows down Siege;L'intrigue ralentit le si?e.;Ein Komplott verz?ert den Fortlauf der Belagerung;;El asedio se ve entorpecido por las intrigas;;;;;;;;;x
EVTNAME62005;Intrigue Advances Siege;L'intrigue fait progresser le si?e.;Ein Komplott beschleunigt den Fortlauf der Belagerung;;El asedio se ve favorecido por las intrigas;;;;;;;;;x
EVTNAME62006;Disease strikes the Besieging Army;La maladie touche l'arm? assi?eante.;Eine Seuche ergreift das Feldlager der Belagerungstruppen;;La enfermedad asola al ej?cito sitiador;;;;;;;;;x
EVTNAME62007;Hunger Strikes the Fastness under Siege;La faim acc??e l'issue du si?e.;Hunger ergreift die belagerte Festung;;La hambruna asola a la fortaleza sitiada;;;;;;;;;x
EVTNAME62008;Food smuggled in lengthens the Siege;Faire entrer de la nourriture clandestinement rallonge le si?e.;Eingeschmuggelte Verpflegung verl?gert die Belagerung;;Las provisiones introducidas en secreto retrasan el asedio;;;;;;;;;x
EVTNAME62009;Raiders hit the camp;Des pilleurs attaquent le camp.;Pl?derer ?erfallen das Lager;;El campamento ha sido atacado por asaltantes;;;;;;;;;x
EVTNAME62010;Tuscan Raiders;Pilleurs toscans;Toskanische Pl?derer;;Asaltantes toscanos;;;;;;;;;x
#EVTNAME62011;Miracle saves us from the Pagan menace;Un Miracle nous sauve de la menace pa?nne.;Ein Wunder errettet uns vor der heidnischen Bedrohung ;;Un milagro nos salva de la amenaza pagana;;;;;;;;;x
#EVTNAME62012;Miracle saves us from the Muslim menace;Un Miracle nous sauve de la menace musulmane.;Ein Wunder errettet uns vor der muslimischen Bedrohung ;;Un milagro nos salva de la amenaza musulmana;;;;;;;;;x
#EVTNAME62013;Miracle saves us from the Christian menace;Un Miracle nous sauve de la menace chr?ienne.;Ein Wunder errettet uns vor der christlichen Bedrohung ;;Un milagro nos salva de la amenaza cristiana;;;;;;;;;x
EVTNAME62014;I lead Assault;Je m?e l'assaut.;Ich werde den Sturmangriff anf?ren;;Yo dirijo el asalto;;;;;;;;;x
EVTNAME62015;I need to decide if I should lead the assault;Je dois d?ider s'il est judicieux de mener l'assaut ou pas.;Ich muss einen Entschluss fassen, ob ich den Sturmangriff anf?ren werde;;Tengo que decidir si debo dirigir el asalto;;;;;;;;;x
#TECH_DEM_INC_K_E;?+$AMOUNT$§! demesne size for Kings & Emperors;?+$AMOUNT$§! surface de terres pour les Rois et Empereurs;?+$AMOUNT$§! Gr?e des Grundbesitzes f? K?ige und Kaiser;;?+$AMOUNT$§! tama? de se?r?s para Reyes y Emperadores;;;;;;;;;x
#TECH_DEM_INC_D;?+$AMOUNT$§! demesne size for Dukes;?+$AMOUNT$§! surface de terres pour les Ducs;?+$AMOUNT$§! Gr?e des Grundbesitzes f? Herz?e;;?+$AMOUNT$§! tama? de se?r?s para Duques;;;;;;;;;x
#TECH_DEM_INC_C;?+$AMOUNT$§! demesne size for Counts;?+$AMOUNT$§! surface de terres pour les Comtes;?+$AMOUNT$§! Gr?e des Grundbesitzes f? Grafen;;?+$AMOUNT$§! tama? de se?r?s para Condes;;;;;;;;;x
#TECH_DEM_INC_B;?+$AMOUNT$§! demesne size for Barons;?+$AMOUNT$§! surface de terres pour les Barons;?+$AMOUNT$§! Gr?e des Grundbesitzes f? Barone;;?+$AMOUNT$§! tama? de se?r?s para Barones;;;;;;;;;x
STAT_WEALTH_DESC;This is your personal wealth.;Ceci est votre fortune personnelle.;Euer pers?licher Geldbesitz.;;Este es tu patrimonio personal.;;;;;;;;;x
LEDGER_FORTLEVEL;Fortlevel;Niveau de fortification;Festungsstufe;;Nivel de fuerte;;;;;;;;;x
LEDGER_#PROVINCE_MAXSETTLEMENTS;Max;Max;Max;;M?;;;;;;;;;x
LEDGER_OPINION;Opinion;Opinion;Meinung;;Opini?;;;;;;;;;x
#LEDGER_TOME;Payed To Me;Pay?s) ?moi;An Uns Gezahlt;;Pagados a m?;;;;;;;;x
LEDGER_TOTALTAX;Total Tax;Taxes Totales;Steuerertrag;;Total de impuestos;;;;;;;;;x
LEDGER_CHARACTER_DEMSIZE;Demesne Size;Domaine;Gr?e des Grundbesitzes;;Tama? de se?r?;;;;;;;;;x
LEDGER_POSSIBLE_INHERITANCES;Possible Inheritances;H?itages Possibles;M?liche Erbschaften;;Herencias posibles;;;;;;;;;x
LEDGER_OUR_TITLES;Our Titles;Nos Titres;Unsere Titel;;Nuestros t?ulos;;;;;;;;;x
LEDGER_CURRENT_HOLDER;Current Holder;Titulaire Actuel;Derzeitiger Halter;;Propietario actual;;;;;;;;;x
LEDGER_OUR_POSITION;Our Position;Position;Unsere Position;;Nuestra posici?;;;;;;;;;x
LEDGER_CURRENT_HEIR;Heir;H?itier;Erbe;;Heredero;;;;;;;;;x
LEDGER_CLAIMANTS;Claimants;Pr?endants;Anw?ter;;Pretendientes;;;;;;;;;x
UPGRADING;Upgrading;Am?ioration;Im Ausbau;;Modernizar;;;;;;;;;x
EVTDESC38295;I no longer find it hard or awkward to talk to people. I have lost the Shy trait.;Je ne trouve plus cela difficile ou g?ant de discuter avec des gens, j'ai perdu mon trait Timidit?;Die Unterhaltung mit Fremden f?lt mir nun nicht l?ger schwer. Ich habe die Eigenschaft der Sch?hternheit abgelegt.;;Ya no me cuesta ni me pone inc?odo hablar con la gente. He perdido la caracter?tica de T?ido.;;;;;;;;;x
EVTDESC38296;I no longer fear the world, I embrace it and feel safe. I have lost the Craven trait.;Je n'ai plus peur du monde, j'y suis ouvert et je m'y sens en s?urit? J'ai perdu le trait Couard.;Ich habe nun nicht l?ger Angst vor der Welt, ich nehme sie an und f?le mich sicher. Ich habe die Eigenschaft der Feigheit abgelegt.;;Ya no temo al mundo, lo acepto con los brazos abiertos y me siento seguro. He perdido la caracter?tica de Cobarde.;;;;;;;;;x
EVTDESC78000;A ward of mine complained and called my court inferior, at least in comparison to the child's father's court.;Un des enfants sous ma tutelle s'est plaint et a qualifi?ma Cour d'inf?ieure, qu'il compara? ?celle de son p?e.;Eines der M?del an meinem Hof nannte meinen Hofstaat ?inderwertig? wenigstens im Vergleich zum Hofe des Vaters.;;Uno de mis pupilos empez?a quejarse y dijo que mi corte era inferior, al menos comparada con la corte de su padre.;;;;;;;;;x
EVTOPTA78000;Try to improve your court to impress the child;Essayez d'am?iorer votre Cour pour impressionner l'enfant.;Ma?ahmen zur Verbesserung des Hofes ergreifen, mit dem Ziel, das Kind zu beeindrucken;;Procura mejorar tu corte para impresionar al ni?;;;;;;;;;x
EVTOPTB78000;For a simple [Root.GetTitle], my court is nothing to be ashamed of!;Pour un simple [Root.GetTitle], ma Cour n'a aucune honte ?avoir !;F? einen einfache [Root.GetTitle] ist mein Hof mehr als angemessen!;;?n simple [Root.GetTitle] no tiene por qu?avergonzarse de mi corte!;;;;;;;;;x
EVTOPTC78000;Have the child sweep the stables;Faites balayer l'?urie ?l'enfant.;Das Kind zum Ausmisten in die Stallungen schicken;;Hacer que el ni? limpie los establos;;;;;;;;;x
EVTOPTD78000;Birch the child;Fouettez l'enfant.;Dem Kind den Hintern versohlen;;Azotar al ni?;;;;;;;;;x
EVTDESC78005;To be a ward in [Root.Guardian.GetTitledFirstName]'s court is improving my stature. I had no idea how different a [Root.Father.GetTitle]'s court and a [Root.Guardian.GetTitle]'s court could be!;Le fait d'?re un enfant sous tutelle ?la Cour de [Root.Guardian.GetTitledFirstName] am?iore mon statut. Je n'imaginais ?quel point une Cour de [Root.Father.GetTitle] et une Cour de [Root.Guardian.GetTitle] pouvaient ?re diff?entes ! ;Ein M?del am Hofe von [Root.Guardian.GetTitledFirstName] zu sein, ist eine gro? Ehre f? mich und verschafft mir ein Mehr an Geltung. Ich hatte vorher keine Vorstellung davon, wie sehr sich der Hof eines [Root.Father.GetTitle] und der eines [Root.Guardian.GetTitle] unterscheiden w?den!;;Desde que soy pupilo en la corte de [Root.Guardian.GetTitledFirstName] mi rango no para de incrementar. ?o imaginaba cu? diferentes pueden ser la corte de un [Root.Father.GetTitle] y la de un [Root.Guardian.GetTitle]!;;;;;;;;;x
EVTOPTA78005;What else can I learn?;Que puis-je apprendre d'autre?;Was kann ich sonst noch lernen?;;?u?m? puedo aprender?;;;;;;;;;x
EVTTOOLTIP78006;s child [Root.GetFirstName] is thriving under [Root.Guardian.GetTitledFirstName]'s care;L'enfant de [Root.GetFirstName] s'?anouit sous la tutelle de [Root.Guardian.GetTitledFirstName].;s Kind [Root.GetFirstName] gedeiht pr?htig unter der Obhut von [Root.Guardian.GetTitledFirstName];;su hijo [Root.GetFirstName] est?haciendo progresos bajo la tutela de [Root.Guardian.GetTitledFirstName];;;;;;;;;x
EVTDESC78006;My [GetFromRelation] [From.GetFirstName] told me how much [From.GetSheHe] enjoyed being in the court of [From.Guardian.GetTitledFirstName] and how [From.GetHerHis] stature had improved!;Mon [GetFromRelation] [From.GetFirstName] m'a dit combien [From.GetSheHe] appr?iait la vie ?la Cour de [From.Guardian.GetTitledFirstName] et combien son statut s'en voyait am?ior?;Mein [GetFromRelation] [From.GetFirstName] hat mir viel davon erz?lt, wie sehr [From.GetSheHe] die Zeit am Hofe von [From.Guardian.GetTitledFirstName] genossen hat und wie sehr [From.GetHerHis] w?renddessen an Geltung gewonnen hat!;;?i [GetFromRelation] [From.GetFirstName] me cont?que a [From.GetSheHe] le encant?su estancia en la corte de [From.Guardian.GetTitledFirstName] y que [From.GetHerHis] ahora ha subido de rango!;;;;;;;;;x
EVTOPTA78006;I'm proud of you, [From.GetFirstName]!;Je suis fier de toi [From.GetFirstName] !;Ich bin stolz auf Euch, [From.GetFirstName]!;;?stoy orgulloso de ti, [From.GetFirstName]!;;;;;;;;;x
EVTDESC78010;My child was lured into stealing cookies and smearing jam all over the kitchen by one of my wards! The cook gave them a hearty scolding and then sent them to me, both still smeared with jam and covered in cookie crumbs.;L'un des enfants plac? sous ma tutelle a convaincu mon propre enfant de voler des biscuits et d'?aler de la confiture partout dans la cuisine? Le cuisinier les a s??ement grond?, puis me les a envoy?, tout deux encore couverts de confiture et de miettes de biscuits.;Eines der M?del hat eines meiner eigenen Kinder angestiftet, Geb?k zu stehlen und die K?he mit Marmelade zu beschmieren! Der Koch verteilte Schelte und hat sie zu mir geschickt, wo die beiden nun angekommen sind, nach wie vor von oben bis unten mit Marmelade beschmiert.;;?no de mis pupilos alent?a mi hijo a robar galletas y embadurnar toda la cocina con mermelada! El cocinero les ech?una buena reprimenda y despu? me los envi?a m? ambos estaban cubiertos de mermelada y migas de galleta.;;;;;;;;;x
EVTOPTA78010;Punish the fosterling, forgive my child;Punir l'enfant sous ma tutelle et pardonner au mien;Das Ziehkind bestrafen, das eigene Kind aber ungeschoren lassen;;Castigar al ni? adoptado, perdonar a mi hijo;;;;;;;;;x
EVTOPTB78010;You will both clean the stables for a whole week!;Vous devrez tous les deux nettoyer l'?urie pendant une semaine enti?e !;Ihr beiden werdet die St?le ausmisten, eine volle Woche lang!;;?endr?s que limpiar los establos durante una semana entera!;;;;;;;;;x
EVTOPTC78010;I forgive you, but promise me this won't happen again!;Je te pardonne, mais promets-moi de ne pas recommencer !;Ich verzeihe dir noch einmal, aber versprich mir, dass so etwas nie wieder vorkommen wird.;;?s perdono, pero prometedme que no volver?a suceder!;;;;;;;;;x
EVTOPTD78010;Punish my own child for being so impressionable!;Punir mon propre enfant, car il est trop influen?ble !;Mein Kind daf? bestrafen, so leicht beeinflussbar zu sein.;;?astigar a mi hijo por dejarse influenciar!;;;;;;;;;x
EVTDESC78015;I have seen the looks on my wife [Root.Spouse.GetFirstName]'s face every time she looks at my ward. The longing on her face tells me she wants to have children of her own, and I'll gladly help her with that.;J'ai not?l'expression du visage de mon ?ouse [Root.Spouse.GetFirstName] lorsqu'elle regarde l'enfant plac?sous ma tutelle. Son visage exprime le d?ir d'avoir des enfants ?elle et je serais heureux de l'aider ?r?liser ce souhait.;Das Gesicht meiner Gattin [Root.Spouse.GetFirstName] nimmt immer dann, wenn sie unser M?del sieht, einen ganz verkl?ten Gesichtsausdruck an. Offensichtlich w?scht sie sich eigene Kinder und selbstredend bin ich ihr in dieser Angelegenheit gerne behilflich.;;Me he fijado c?o cambia la mirada de mi esposa [Root.Spouse.GetFirstName] cada vez que ve a mi pupilo. El anhelo que se refleja en su rostro me dice que quiere tener hijos propios, y yo estoy m? que dispuesto a ayudarla.;;;;;;;;;x
EVTOPTA78015;Shall we try some more?;Voulez-vous recommencer?;Sollen wir unsere Bem?ungen fortsetzen?;;?o seguimos intentando un poco m??;;;;;;;;;x
EVTDESC78020;My ward came running for me, tears streaming down its face and snot creeping towards its mouth.\n'[Root.GetFirstName], please help me! The other children are not nice to me!';L'enfant plac?sous ma tutelle a accouru vers moi, son visage ruisselant de larmes et un filet de morve s'?endant en direction de sa bouche. \n'[Root.GetFirstName], s'il vous pla?, aidez-moi ! Les autres enfants ne sont pas gentils avec moi !?;Mein M?del kam in heller Aufregung zu mir, Rotz und Wasser heulend.\n'[Root.GetFirstName], bitte hilf mir! Die anderen Kinder sind so b?e zu mir!';;Mi pupilo vino corriendo hacia mi con l?rimas en la cara y mocos alrededor de los labios.\n'?y?ame por favor, [Root.GetFirstName]! Los otros chicos son malos conmigo!';;;;;;;;;x
EVTOPTA78020;Why should I care?;Que cela peut-il bien me faire?;Warum sollte ich etwas dagegen tun?;;? a m?qu?me importa?;;;;;;;;;x
EVTOPTB78020;You will grow strong from that;Cela te rendra plus fort;Es wird dich abh?ten und stark machen;;Eso te har?m? fuerte;;;;;;;;;x
EVTOPTC78020;I'll punish the main bully, don't you worry;Je punirai le meneur de la bande, ne t'inqui?e pas.;Ich kn?fe mir den R?elsf?rer vor, sei ganz unbesorgt;;Voy a darle su castigo al bravuc? mayor, no te preocupes;;;;;;;;;x
EVTDESC78025;A foreign court can teach a child all kinds of important lessons, everything from respecting to understanding and even adapting to other people's traditions and culture. My ward has learnt several important lessons of life in my court, as foreign as it may be from its father's court.;Une Cour ?rang?e peut enseigner toutes sortes de le?ns ?un enfant. Du respect ?la compr?ension en passant m?e par l'adaptation aux traditions et ?la culture d'autres peuples. Cet enfant a ainsi appris plusieurs le?ns importantes dans ma Cour, m?e s'il s'agit pour lui d'une Cour ?rang?e ?celle de son p?e.;An einem fremden Hof kann ein Kind viele wichtige Dinge lernen, angefangen mit der F?igkeit, sich in andere Gewohnheiten und Kulturen hineinzuversetzen. Mein M?del hat, trotz der Verschiedenheit unseres Hofes im Vergleich zu dem seines Vaters, viel in der Zeit bei uns lernen k?nen.;;Una corte extranjera puede ense?rle a un ni? lecciones de todo tipo que son muy importantes para un ni?, desde el respeto hasta la comprensi? e incluso la adaptaci? a la cultura y las tradiciones de otros pueblos. Mi pupilo ha aprendido en mi corte muchas lecciones de vida importantes, a pesar de las grandes diferencias que separan mi corte de la de su padre.;;;;;;;;;x
EVTOPTA78025;Its father will be pleased;Cela fera plaisir ?son p?e;Sein Vater wird hoch erfreut sein;;Su padre se alegrar?;;;;;;;;x
EVTTOOLTIP78026;s child is thriving under [Root.GetTitledFirstName]'s care;L'enfant de [Root.GetTitledFirstName] s'?anouit sous la tutelle de [Root.GetTitledFirstName];s Kind gedeiht pr?htig unter der Obhut von [Root.GetTitledFirstName];;su hijo est?haciendo progresos bajo la tutela de [Root.GetTitledFirstName];;;;;;;;;x
EVTDESC78026;I knew I had made a good decision when I sent my child to [From.GetTitledFirstName]'s court. The life lessons learnt from a foreign court is worth its weight in gold and my child has learnt to respect and understand other people's traditions and culture.;Je savais que j'avais pris la bonne d?ision quand j'ai envoy?mon enfant ?la Cour de [From.GetTitledFirstName]. Les le?ns de vie apprises dans une Cour ?rang?e valent leur pesant d'or et mon enfant a appris ?respecter et ?comprendre les traditions et la culture des autres.;Ich wusste, dass es eine gute Entscheidung sein w?de, mein Kind an den Hof von [From.GetTitledFirstName] zu schicken. Die Lehren, die ein Kind an einem fremden Hof ziehen kann, sind mit Gold nicht zu bezahlen und mein Kind hat nun ein Gesp? f? fremde Sitten und eine fremde Kultur.;;Supe que hab? hecho una buena elecci? al enviar a mi hijo a la corte de [From.GetTitledFirstName]. La lecci? de vida que se aprende en una corte extranjera vale su peso en oro y mi hijo ha aprendido a respetar y comprender la cultura y las tradiciones de otros pueblos.;;;;;;;;;x
EVTOPTA78026;Good, good;Bien, bien;Gut, gut;;Bien, bien;;;;;;;;;x
EVTDESC78030;No matter how many questions I ask, [Root.Guardian.GetTitledFirstName] always has an answer and is ever so patient with me! Our relationship has grown and I feel as if I have formed a strong mentor-relationship with [Root.Guardian.GetTitledFirstName].;Peu importe le nombre de questions que je lui pose, [Root.Guardian.GetTitledFirstName] me r?ond toujours et se montre tr? patient avec moi? Notre relation a ?olu?et j'ai le sentiment d'avoir ?abli un lien ?roit avec [Root.Guardian.GetTitledFirstName], il est comme un mentor pour moi.;Ganz gleich, was und wie viel ich auch frage, [Root.Guardian.GetTitledFirstName] hat immer eine Antwort und ist sehr geduldig mit mir! Unser gegenseitiges Verh?tnis wird immer besser und ich habe den Eindruck, in [Root.Guardian.GetTitledFirstName] einen guten Mentor gefunden zu haben.;;?or m? preguntas que le hago, [Root.Guardian.GetTitledFirstName] siempre tiene una respuesta y nunca se impacienta! Nuestra relaci? ha prosperado y creo que he conseguido crear una s?ida relaci? de mentor con [Root.Guardian.GetTitledFirstName].;;;;;;;;;x
EVTOPTA78030;This will be good to me;Cela va me faire du bien.;Es wird gut f? mich sein;;Esto ser?bueno para m?;;;;;;;;x
